Year,Month,district_c,Season,Austria,Benelux countries,Germany,Italy,Other countries,Switzerland and Liechtenstein,Arrivals,District,Seasono,Unnamed: 0,Arrivalso,Present
2014,3.0,1,Spring,1157.0,168.0,3536.0,8405.0,1646.0,429.0,15341.0,Bozen,Spring,196491,15341,27195
2014,3.0,2,Spring,2382.0,326.0,18408.0,11374.0,1741.0,3039.0,37270.0,Burggrafenamt,Spring,4330409,37270,141641
2014,3.0,3,Spring,1416.0,1650.0,26290.0,10899.0,5558.0,712.0,46525.0,Eisacktal,Spring,2343854,46525,193294
2014,3.0,4,Spring,6474.0,9450.0,84561.0,74781.0,22733.0,2337.0,200336.0,Pustertal,Spring,5152782,200336,990595
2014,3.0,5,Spring,3026.0,7618.0,46991.0,37103.0,17653.0,2480.0,114871.0,Salten-Schlern,Spring,2515678,114871,610339
2014,3.0,6,Spring,983.0,316.0,4946.0,5874.0,1253.0,416.0,13788.0,Uberetsch-Unterland,Spring,3032165,13788,46687
2014,3.0,7,Spring,1192.0,1628.0,23403.0,5475.0,3911.0,2316.0,37925.0,Vinschgau,Spring,2543108,37925,185484
2014,3.0,8,Spring,750.0,594.0,21665.0,7553.0,1733.0,319.0,32614.0,Wipptal,Spring,1186638,32614,122222
2014,4.0,1,Spring,1938.0,264.0,7212.0,7160.0,2969.0,1110.0,20653.0,Bozen,Spring,200373,20653,43087
2014,4.0,2,Spring,7714.0,906.0,74911.0,13157.0,2692.0,19418.0,118798.0,Burggrafenamt,Spring,4720235,118798,553312
2014,4.0,3,Spring,1626.0,537.0,16540.0,6703.0,1280.0,1271.0,27957.0,Eisacktal,Spring,2424078,27957,96459
2014,4.0,4,Spring,2091.0,3093.0,18889.0,15573.0,1846.0,1053.0,42545.0,Pustertal,Spring,5153730,42545,181699
2014,4.0,5,Spring,857.0,296.0,9495.0,5798.0,922.0,752.0,18120.0,Salten-Schlern,Spring,2598982,18120,73401
2014,4.0,6,Spring,3446.0,521.0,23872.0,5767.0,1660.0,3779.0,39045.0,Uberetsch-Unterland,Spring,3394542,39045,147997
2014,4.0,7,Spring,1641.0,932.0,21327.0,5448.0,1636.0,4252.0,35236.0,Vinschgau,Spring,2627085,35236,160225
2014,4.0,8,Spring,618.0,417.0,11381.0,5575.0,1050.0,349.0,19390.0,Wipptal,Spring,1210152,19390,58007
2014,5.0,1,Spring,2456.0,616.0,7743.0,7946.0,4564.0,1447.0,24772.0,Bozen,Spring,204363,24772,52148
2014,5.0,2,Spring,9825.0,1710.0,75866.0,11302.0,3574.0,19713.0,121990.0,Burggrafenamt,Spring,4986470,121990,597088
2014,5.0,3,Spring,2595.0,733.0,22254.0,6367.0,2266.0,1316.0,35531.0,Eisacktal,Spring,2506677,35531,122073
2014,5.0,4,Spring,2795.0,660.0,17739.0,19148.0,1869.0,1696.0,43907.0,Pustertal,Spring,5187306,43907,125860
2014,5.0,5,Spring,2031.0,490.0,15806.0,7019.0,1885.0,1784.0,29015.0,Salten-Schlern,Spring,2685087,29015,100579
2014,5.0,6,Spring,5025.0,866.0,28043.0,6426.0,2108.0,4519.0,46987.0,Uberetsch-Unterland,Spring,3666760,46987,178690
2014,5.0,7,Spring,1717.0,965.0,13378.0,4563.0,1182.0,4315.0,26120.0,Vinschgau,Spring,2644674,26120,85395
2014,5.0,8,Spring,890.0,741.0,10468.0,4657.0,1062.0,411.0,18229.0,Wipptal,Spring,1234194,18229,45207
2014,6.0,1,Summer,1968.0,1018.0,9064.0,5758.0,5988.0,1138.0,24934.0,Bozen,Summer,208407,24934,50675
2014,6.0,2,Summer,7997.0,3627.0,101339.0,10406.0,4839.0,14331.0,142539.0,Burggrafenamt,Summer,5084394,142539,755040
2014,6.0,3,Summer,2990.0,1673.0,39529.0,8051.0,4036.0,1553.0,57832.0,Eisacktal,Summer,2555899,57832,228161
2014,6.0,4,Summer,6225.0,3797.0,50253.0,43106.0,9171.0,3102.0,115654.0,Pustertal,Summer,5359215,115654,468280
2014,6.0,5,Summer,3930.0,2266.0,41623.0,23462.0,6893.0,3489.0,81663.0,Salten-Schlern,Summer,2737719,81663,358502
2014,6.0,6,Summer,4948.0,1814.0,38487.0,5505.0,2343.0,3345.0,56442.0,Uberetsch-Unterland,Summer,3738627,56442,243500
2014,6.0,7,Summer,2053.0,2638.0,25915.0,6266.0,2957.0,4576.0,44405.0,Vinschgau,Summer,2731809,44405,161581
2014,6.0,8,Summer,1081.0,937.0,13942.0,5990.0,2081.0,763.0,24794.0,Wipptal,Summer,1258464,24794,76712
2014,7.0,1,Summer,2043.0,2566.0,8535.0,6435.0,10281.0,1442.0,31302.0,Bozen,Summer,212463,31302,60351
2014,7.0,2,Summer,7191.0,9188.0,86625.0,16989.0,7605.0,19595.0,147193.0,Burggrafenamt,Summer,5290246,147193,850680
2014,7.0,3,Summer,3141.0,5064.0,31063.0,21295.0,5889.0,2014.0,68466.0,Eisacktal,Summer,2605397,68466,335290
2014,7.0,4,Summer,5873.0,9510.0,43682.0,132816.0,18290.0,5227.0,215398.0,Pustertal,Summer,5570232,215398,1197891
2014,7.0,5,Summer,3290.0,4976.0,35247.0,47841.0,10729.0,4424.0,106507.0,Salten-Schlern,Summer,2790717,106507,634878
2014,7.0,6,Summer,4452.0,4935.0,31262.0,7830.0,4731.0,5370.0,58580.0,Uberetsch-Unterland,Summer,3811109,58580,285793
2014,7.0,7,Summer,2585.0,6266.0,26337.0,16480.0,4012.0,6296.0,61976.0,Vinschgau,Summer,2784705,61976,277165
2014,7.0,8,Summer,1233.0,4551.0,12860.0,13981.0,3782.0,756.0,37163.0,Wipptal,Summer,1282872,37163,137908
2014,8.0,1,Summer,2465.0,1566.0,13761.0,6978.0,7812.0,1283.0,33865.0,Bozen,Summer,216555,33865,70890
2014,8.0,2,Summer,8782.0,6098.0,137476.0,35182.0,6468.0,12693.0,206699.0,Burggrafenamt,Summer,5390944,206699,1143658
2014,8.0,3,Summer,3155.0,3128.0,40278.0,37838.0,3843.0,1265.0,89507.0,Eisacktal,Summer,2655219,89507,456149
2014,8.0,4,Summer,4899.0,4375.0,48651.0,198358.0,12106.0,2827.0,271216.0,Pustertal,Summer,5676708,271216,1655076
2014,8.0,5,Summer,3172.0,2888.0,46030.0,84276.0,6907.0,2675.0,145948.0,Salten-Schlern,Summer,2843925,145948,897887
2014,8.0,6,Summer,6017.0,3128.0,52255.0,10273.0,3474.0,3612.0,78759.0,Uberetsch-Unterland,Summer,3884141,78759,391960
2014,8.0,7,Summer,3449.0,3901.0,38137.0,30450.0,3412.0,4622.0,83971.0,Vinschgau,Summer,2837937,83971,401689
2014,8.0,8,Summer,1064.0,2339.0,16408.0,24734.0,2308.0,505.0,47358.0,Wipptal,Summer,1307436,47358,202566
2014,9.0,1,Autumn,3720.0,660.0,10962.0,7495.0,6465.0,1579.0,30881.0,Bozen,Autumn,220635,30881,62210
2014,9.0,2,Autumn,9076.0,1919.0,114679.0,11601.0,4804.0,18779.0,160858.0,Burggrafenamt,Autumn,5491412,160858,930342
2014,9.0,3,Autumn,3857.0,1033.0,43105.0,8424.0,3469.0,2321.0,62209.0,Eisacktal,Autumn,2704797,62209,282314
2014,9.0,4,Autumn,6510.0,2529.0,63284.0,43344.0,9371.0,4351.0,129389.0,Pustertal,Autumn,5745515,129389,637854
2014,9.0,5,Autumn,4504.0,1855.0,50651.0,16022.0,6276.0,4496.0,83804.0,Salten-Schlern,Autumn,2896863,83804,461552
2014,9.0,6,Autumn,6967.0,991.0,43431.0,6062.0,2278.0,4767.0,64496.0,Uberetsch-Unterland,Autumn,3846362,64496,299492
2014,9.0,7,Autumn,2477.0,1740.0,30553.0,8063.0,2938.0,5787.0,51558.0,Vinschgau,Autumn,2890905,51558,223118
2014,9.0,8,Autumn,1130.0,681.0,19391.0,7243.0,1646.0,818.0,30909.0,Wipptal,Autumn,1331886,30909,98855
2014,10.0,1,Autumn,3690.0,177.0,9110.0,7912.0,3968.0,1397.0,26254.0,Bozen,Autumn,224697,26254,53841
2014,10.0,2,Autumn,12317.0,714.0,102019.0,12648.0,2939.0,20832.0,151469.0,Burggrafenamt,Autumn,5515663,151469,757649
2014,10.0,3,Autumn,5353.0,419.0,38321.0,8685.0,1689.0,2497.0,56964.0,Eisacktal,Autumn,2716122,56964,206550
2014,10.0,4,Autumn,5072.0,403.0,39339.0,20255.0,2318.0,3575.0,70962.0,Pustertal,Autumn,5736570,70962,263212
2014,10.0,5,Autumn,3976.0,383.0,35488.0,10860.0,2513.0,4091.0,57311.0,Salten-Schlern,Autumn,2911595,57311,239348
2014,10.0,6,Autumn,6091.0,270.0,34501.0,5386.0,1518.0,3880.0,51646.0,Uberetsch-Unterland,Autumn,3879265,51646,204003
2014,10.0,7,Autumn,1883.0,242.0,18757.0,7725.0,1985.0,5187.0,35779.0,Vinschgau,Autumn,2943411,35779,141284
2014,10.0,8,Autumn,1663.0,191.0,16823.0,5437.0,992.0,824.0,25930.0,Wipptal,Autumn,1356132,25930,79443
2014,11.0,1,Autumn,1464.0,193.0,3153.0,12346.0,2615.0,459.0,20230.0,Bozen,Autumn,228693,20230,37284
2014,11.0,2,Autumn,3474.0,178.0,8392.0,23959.0,1895.0,3793.0,41691.0,Burggrafenamt,Autumn,5185161,41691,118489
2014,11.0,3,Autumn,2321.0,75.0,4201.0,7769.0,1096.0,460.0,15922.0,Eisacktal,Autumn,2570144,15922,36302
2014,11.0,4,Autumn,1156.0,42.0,3376.0,14045.0,674.0,311.0,19604.0,Pustertal,Autumn,4951549,19604,53136
2014,11.0,5,Autumn,783.0,47.0,1667.0,8994.0,601.0,289.0,12381.0,Salten-Schlern,Autumn,2806307,12381,34977
2014,11.0,6,Autumn,1435.0,149.0,2449.0,8027.0,1461.0,366.0,13887.0,Uberetsch-Unterland,Autumn,3524972,13887,37484
2014,11.0,7,Autumn,514.0,60.0,2399.0,6651.0,1309.0,494.0,11427.0,Vinschgau,Autumn,2878199,11427,37158
2014,11.0,8,Autumn,915.0,41.0,2388.0,7845.0,620.0,161.0,11970.0,Wipptal,Autumn,1264640,11970,28061
2014,12.0,1,Winter,828.0,166.0,2584.0,22487.0,2324.0,578.0,28967.0,Bozen,Winter,232371,28967,54777
2014,12.0,2,Winter,1821.0,521.0,13569.0,54161.0,2411.0,3151.0,75634.0,Burggrafenamt,Winter,5388102,75634,215566
2014,12.0,3,Winter,1057.0,711.0,15723.0,31959.0,2658.0,940.0,53048.0,Eisacktal,Winter,2846713,53048,175522
2014,12.0,4,Winter,2401.0,3809.0,39908.0,121640.0,16526.0,2101.0,186385.0,Pustertal,Winter,5929456,186385,758487
2014,12.0,5,Winter,1161.0,3560.0,22651.0,59598.0,10712.0,1776.0,99458.0,Salten-Schlern,Winter,3009188,99458,418517
2014,12.0,6,Winter,739.0,87.0,3587.0,18044.0,1044.0,514.0,24015.0,Uberetsch-Unterland,Winter,3620932,24015,61665
2014,12.0,7,Winter,585.0,1341.0,14956.0,11014.0,2387.0,1503.0,31786.0,Vinschgau,Winter,2925539,31786,129019
2014,12.0,8,Winter,546.0,377.0,9701.0,24710.0,938.0,302.0,36574.0,Wipptal,Winter,1401924,36574,116279
2015,1.0,1,Winter,608.0,80.0,1745.0,11649.0,1973.0,213.0,16268.0,Bozen,Winter,236277,16268,31630
2015,1.0,2,Winter,804.0,173.0,6690.0,20366.0,1364.0,1104.0,30501.0,Burggrafenamt,Winter,5357733,30501,130720
2015,1.0,3,Winter,1010.0,700.0,23927.0,18079.0,3865.0,1152.0,48733.0,Eisacktal,Winter,2893952,48733,214264
2015,1.0,4,Winter,5452.0,4967.0,75600.0,102030.0,39757.0,2506.0,230312.0,Pustertal,Winter,6107349,230312,1160334
2015,1.0,5,Winter,2236.0,5639.0,35566.0,44476.0,27144.0,2625.0,117686.0,Salten-Schlern,Winter,3019471,117686,646810
2015,1.0,6,Winter,170.0,19.0,2407.0,7466.0,853.0,116.0,11031.0,Uberetsch-Unterland,Winter,3601105,11031,43201
2015,1.0,7,Winter,533.0,562.0,16797.0,6755.0,3857.0,2345.0,30849.0,Vinschgau,Winter,2934613,30849,155484
2015,1.0,8,Winter,528.0,365.0,18001.0,11607.0,1442.0,389.0,32332.0,Wipptal,Winter,1346379,32332,124613
2015,2.0,1,Winter,811.0,331.0,2180.0,7039.0,1869.0,204.0,12434.0,Bozen,Winter,240135,12434,22128
2015,2.0,2,Winter,1244.0,633.0,10815.0,11748.0,1611.0,1776.0,27827.0,Burggrafenamt,Winter,4838913,27827,111849
2015,2.0,3,Winter,1296.0,3030.0,28378.0,13964.0,7081.0,1387.0,55136.0,Eisacktal,Winter,2981171,55136,250169
2015,2.0,4,Winter,6057.0,12534.0,85013.0,98773.0,36020.0,3156.0,241553.0,Pustertal,Winter,6286290,241553,1258238
2015,2.0,5,Winter,2392.0,11820.0,46428.0,40452.0,23890.0,2911.0,127893.0,Salten-Schlern,Winter,3068046,127893,717251
2015,2.0,6,Winter,301.0,247.0,2824.0,4070.0,1289.0,274.0,9005.0,Uberetsch-Unterland,Winter,3619450,9005,36088
2015,2.0,7,Winter,849.0,3560.0,21876.0,4934.0,3734.0,2940.0,37893.0,Vinschgau,Winter,3102609,37893,200816
2015,2.0,8,Winter,790.0,1668.0,20441.0,9617.0,1811.0,638.0,34965.0,Wipptal,Winter,1408197,34965,141256
2015,3.0,1,Spring,1482.0,214.0,4508.0,9285.0,1894.0,443.0,17826.0,Bozen,Spring,243927,17826,31935
2015,3.0,2,Spring,3364.0,281.0,25642.0,10270.0,1864.0,3872.0,45293.0,Burggrafenamt,Spring,5407026,45293,165692
2015,3.0,3,Spring,1544.0,486.0,20102.0,10651.0,4043.0,659.0,37485.0,Eisacktal,Spring,2946670,37485,152279
2015,3.0,4,Spring,6014.0,4680.0,68730.0,60578.0,21187.0,1925.0,163114.0,Pustertal,Spring,6344892,163114,835414
2015,3.0,5,Spring,3134.0,5206.0,37403.0,31526.0,15265.0,2073.0,94607.0,Salten-Schlern,Spring,3116386,94607,524657
2015,3.0,6,Spring,1344.0,55.0,6957.0,5087.0,1325.0,533.0,15301.0,Uberetsch-Unterland,Spring,3840739,15301,52437
2015,3.0,7,Spring,1418.0,632.0,23285.0,5414.0,3828.0,2580.0,37157.0,Vinschgau,Spring,2988378,37157,177891
2015,3.0,8,Spring,943.0,254.0,18620.0,7086.0,1432.0,405.0,28740.0,Wipptal,Spring,1471224,28740,104821
2015,4.0,1,Spring,1852.0,262.0,7087.0,7595.0,3211.0,1057.0,21064.0,Bozen,Spring,247797,21064,44897
2015,4.0,2,Spring,8017.0,859.0,69840.0,14963.0,2491.0,22314.0,118484.0,Burggrafenamt,Spring,5910293,118484,548691
2015,4.0,3,Spring,1341.0,334.0,13950.0,6853.0,1318.0,1120.0,24916.0,Eisacktal,Spring,2993238,24916,89994
2015,4.0,4,Spring,1509.0,4081.0,15958.0,23398.0,2502.0,1052.0,48500.0,Pustertal,Spring,6237511,48500,238103
2015,4.0,5,Spring,791.0,684.0,10613.0,11002.0,1878.0,963.0,25931.0,Salten-Schlern,Spring,3207837,25931,133778
2015,4.0,6,Spring,3103.0,430.0,22787.0,6591.0,1511.0,4028.0,38450.0,Uberetsch-Unterland,Spring,4151400,38450,146428
2015,4.0,7,Spring,1407.0,925.0,16053.0,5084.0,1819.0,4392.0,29680.0,Vinschgau,Spring,3243603,29680,138169
2015,4.0,8,Spring,669.0,400.0,9939.0,5512.0,1231.0,580.0,18331.0,Wipptal,Spring,1494684,18331,58227
2015,5.0,1,Spring,2437.0,476.0,9770.0,7957.0,4504.0,1130.0,26274.0,Bozen,Spring,251787,26274,57394
2015,5.0,2,Spring,9831.0,2030.0,101396.0,13286.0,3792.0,21913.0,152248.0,Burggrafenamt,Spring,6089900,152248,698831
2015,5.0,3,Spring,2908.0,762.0,28772.0,7468.0,2581.0,1358.0,43849.0,Eisacktal,Spring,3083589,43849,145462
2015,5.0,4,Spring,3383.0,963.0,25554.0,25046.0,2175.0,2075.0,59196.0,Pustertal,Spring,6464986,59196,178214
2015,5.0,5,Spring,1861.0,627.0,22631.0,7841.0,2263.0,1982.0,37205.0,Salten-Schlern,Spring,3301503,37205,129964
2015,5.0,6,Spring,5339.0,985.0,36671.0,6604.0,2250.0,4651.0,56500.0,Uberetsch-Unterland,Spring,4385562,56500,211297
2015,5.0,7,Spring,1703.0,843.0,18546.0,4053.0,1082.0,5105.0,31332.0,Vinschgau,Spring,3295641,31332,105223
2015,5.0,8,Spring,1075.0,785.0,13447.0,5197.0,1581.0,674.0,22759.0,Wipptal,Spring,1518696,22759,58467
2015,6.0,1,Summer,2322.0,790.0,8870.0,6583.0,6382.0,1249.0,26196.0,Bozen,Summer,255819,26196,51239
2015,6.0,2,Summer,8313.0,3416.0,91206.0,10470.0,5903.0,15260.0,134568.0,Burggrafenamt,Summer,6272738,134568,739783
2015,6.0,3,Summer,3012.0,1464.0,33412.0,8770.0,4396.0,1568.0,52622.0,Eisacktal,Summer,3132610,52622,213758
2015,6.0,4,Summer,5460.0,3737.0,44798.0,46665.0,10732.0,3007.0,114399.0,Pustertal,Summer,6567906,114399,467856
2015,6.0,5,Summer,3520.0,2225.0,37210.0,21445.0,7546.0,3592.0,75538.0,Salten-Schlern,Summer,3353913,75538,341605
2015,6.0,6,Summer,4965.0,2146.0,32552.0,5900.0,2923.0,3435.0,51921.0,Uberetsch-Unterland,Summer,4498472,51921,224623
2015,6.0,7,Summer,2040.0,2247.0,23084.0,6442.0,3504.0,4444.0,41761.0,Vinschgau,Summer,3304876,41761,152359
2015,6.0,8,Summer,1130.0,1210.0,13619.0,5563.0,2695.0,616.0,24833.0,Wipptal,Summer,1500172,24833,77694
2015,7.0,1,Summer,2094.0,2407.0,9565.0,6773.0,9512.0,1520.0,31871.0,Bozen,Summer,259857,31871,62644
2015,7.0,2,Summer,7606.0,9050.0,93381.0,20136.0,8308.0,20408.0,158889.0,Burggrafenamt,Summer,6415297,158889,895526
2015,7.0,3,Summer,3192.0,5270.0,34690.0,23338.0,6731.0,2405.0,75626.0,Eisacktal,Summer,3181950,75626,352861
2015,7.0,4,Summer,6307.0,10751.0,49356.0,164909.0,21173.0,5882.0,258378.0,Pustertal,Summer,6802314,258378,1331626
2015,7.0,5,Summer,3524.0,5372.0,37638.0,58301.0,13515.0,4653.0,123003.0,Salten-Schlern,Summer,3406719,123003,691798
2015,7.0,6,Summer,5069.0,4733.0,31893.0,8245.0,5704.0,5133.0,60777.0,Uberetsch-Unterland,Summer,4612912,60777,283104
2015,7.0,7,Summer,3139.0,6550.0,28948.0,19988.0,4759.0,7384.0,70768.0,Vinschgau,Summer,3400737,70768,294593
2015,7.0,8,Summer,1348.0,4858.0,15911.0,16766.0,4283.0,1073.0,44239.0,Wipptal,Summer,1567194,44239,152543
2015,8.0,1,Summer,2765.0,1496.0,12962.0,7925.0,7362.0,1456.0,33966.0,Bozen,Summer,263931,33966,70896
2015,8.0,2,Summer,8916.0,6228.0,135752.0,41291.0,6503.0,12835.0,211525.0,Burggrafenamt,Summer,6559348,211525,1139978
2015,8.0,3,Summer,3130.0,3034.0,41636.0,43648.0,4829.0,1518.0,97795.0,Eisacktal,Summer,3231535,97795,476338
2015,8.0,4,Summer,5545.0,4262.0,52150.0,232914.0,13932.0,3511.0,312314.0,Pustertal,Summer,6863941,312314,1778025
2015,8.0,5,Summer,3333.0,3000.0,45017.0,96613.0,8551.0,2971.0,159485.0,Salten-Schlern,Summer,3459687,159485,936665
2015,8.0,6,Summer,6353.0,2808.0,50756.0,11842.0,4070.0,3256.0,79085.0,Uberetsch-Unterland,Summer,4640959,79085,375361
2015,8.0,7,Summer,3603.0,3627.0,38836.0,35713.0,4705.0,5127.0,91611.0,Vinschgau,Summer,3453717,91611,409845
2015,8.0,8,Summer,1217.0,2068.0,17627.0,27474.0,2803.0,499.0,51688.0,Wipptal,Summer,1591644,51688,210462
2015,9.0,1,Autumn,3396.0,615.0,11661.0,7050.0,6308.0,1685.0,30715.0,Bozen,Autumn,268005,30715,63556
2015,9.0,2,Autumn,9941.0,2216.0,119317.0,11535.0,5418.0,20182.0,168609.0,Burggrafenamt,Autumn,6659840,168609,949735
2015,9.0,3,Autumn,4313.0,1240.0,45847.0,9145.0,3799.0,2457.0,66801.0,Eisacktal,Autumn,3281102,66801,296516
2015,9.0,4,Autumn,7575.0,2764.0,65564.0,50198.0,11526.0,4823.0,142450.0,Pustertal,Autumn,6969186,142450,684797
2015,9.0,5,Autumn,4630.0,1849.0,51962.0,18376.0,7816.0,4598.0,89231.0,Salten-Schlern,Autumn,3512649,89231,474252
2015,9.0,6,Autumn,7257.0,1095.0,44117.0,6285.0,2632.0,5017.0,66403.0,Uberetsch-Unterland,Autumn,4712254,66403,300849
2015,9.0,7,Autumn,2742.0,1812.0,32213.0,7481.0,3266.0,6523.0,54037.0,Vinschgau,Autumn,3506679,54037,228640
2015,9.0,8,Autumn,1296.0,871.0,19943.0,9371.0,1774.0,771.0,34026.0,Wipptal,Autumn,1616088,34026,105634
2015,10.0,1,Autumn,3600.0,221.0,8725.0,8509.0,3790.0,1399.0,26244.0,Bozen,Autumn,272073,26244,55335
2015,10.0,2,Autumn,14809.0,728.0,96541.0,12884.0,3171.0,22555.0,150688.0,Burggrafenamt,Autumn,6576877,150688,742825
2015,10.0,3,Autumn,6305.0,374.0,36461.0,9458.0,2637.0,2955.0,58190.0,Eisacktal,Autumn,3330342,58190,205483
2015,10.0,4,Autumn,5217.0,369.0,33735.0,18897.0,2281.0,3840.0,64339.0,Pustertal,Autumn,7028079,64339,241344
2015,10.0,5,Autumn,3618.0,456.0,29205.0,10311.0,2543.0,3826.0,49959.0,Salten-Schlern,Autumn,3519588,49959,209527
2015,10.0,6,Autumn,7103.0,294.0,32715.0,5565.0,1426.0,4149.0,51252.0,Uberetsch-Unterland,Autumn,4646429,51252,199755
2015,10.0,7,Autumn,2660.0,215.0,16047.0,7638.0,2007.0,5895.0,34462.0,Vinschgau,Autumn,3559323,34462,136655
2015,10.0,8,Autumn,2071.0,207.0,14193.0,7027.0,1108.0,1156.0,25762.0,Wipptal,Autumn,1640394,25762,75119
2015,11.0,1,Autumn,1378.0,164.0,3473.0,12622.0,1834.0,455.0,19926.0,Bozen,Autumn,276057,19926,37404
2015,11.0,2,Autumn,4437.0,152.0,18199.0,24521.0,1783.0,4474.0,53566.0,Burggrafenamt,Autumn,6204471,53566,182710
2015,11.0,3,Autumn,2378.0,84.0,7613.0,9468.0,816.0,464.0,20823.0,Eisacktal,Autumn,2961056,20823,55454
2015,11.0,4,Autumn,1498.0,53.0,5269.0,14585.0,798.0,494.0,22697.0,Pustertal,Autumn,6154437,22697,61760
2015,11.0,5,Autumn,919.0,68.0,4047.0,10014.0,550.0,388.0,15986.0,Salten-Schlern,Autumn,3382548,15986,46977
2015,11.0,6,Autumn,1514.0,86.0,5082.0,8523.0,947.0,493.0,16645.0,Uberetsch-Unterland,Autumn,4112044,16645,52547
2015,11.0,7,Autumn,749.0,84.0,3930.0,8017.0,1440.0,771.0,14991.0,Vinschgau,Autumn,3377966,14991,52152
2015,11.0,8,Autumn,1110.0,107.0,3504.0,9846.0,534.0,243.0,15344.0,Wipptal,Autumn,1617311,15344,38621
2015,12.0,1,Winter,1008.0,115.0,2692.0,22958.0,2294.0,534.0,29601.0,Bozen,Winter,279735,29601,57493
2015,12.0,2,Winter,1833.0,459.0,14713.0,58561.0,2324.0,3558.0,81448.0,Burggrafenamt,Winter,6476608,81448,232398
2015,12.0,3,Winter,1163.0,610.0,14921.0,36448.0,2837.0,1152.0,57131.0,Eisacktal,Winter,3281855,57131,179956
2015,12.0,4,Winter,2502.0,3582.0,36126.0,135040.0,18924.0,2040.0,198214.0,Pustertal,Winter,7175983,198214,784039
2015,12.0,5,Winter,1508.0,3685.0,20370.0,63430.0,9982.0,2034.0,101009.0,Salten-Schlern,Winter,3616896,101009,412847
2015,12.0,6,Winter,1168.0,96.0,3870.0,19950.0,1051.0,745.0,26880.0,Uberetsch-Unterland,Winter,4167063,26880,67984
2015,12.0,7,Winter,519.0,1382.0,13094.0,10859.0,2717.0,1566.0,30137.0,Vinschgau,Winter,3610957,30137,125062
2015,12.0,8,Winter,691.0,516.0,9381.0,24383.0,1467.0,427.0,36865.0,Wipptal,Winter,1686042,36865,113521
2016,1.0,1,Winter,803.0,120.0,1781.0,12523.0,1888.0,260.0,17375.0,Bozen,Winter,283611,17375,34043
2016,1.0,2,Winter,1029.0,194.0,8624.0,22396.0,1486.0,1292.0,35021.0,Burggrafenamt,Winter,6232027,35021,145139
2016,1.0,3,Winter,1200.0,669.0,26851.0,18946.0,4172.0,1135.0,52973.0,Eisacktal,Winter,3469726,52973,223673
2016,1.0,4,Winter,5735.0,5095.0,81624.0,114031.0,41465.0,2722.0,250672.0,Pustertal,Winter,7417032,250672,1210602
2016,1.0,5,Winter,2379.0,5766.0,39854.0,49666.0,26489.0,2742.0,126896.0,Salten-Schlern,Winter,3618801,126896,657935
2016,1.0,6,Winter,161.0,98.0,2505.0,7638.0,1115.0,95.0,11612.0,Uberetsch-Unterland,Winter,4177016,11612,46101
2016,1.0,7,Winter,734.0,633.0,18833.0,7111.0,3477.0,2401.0,33189.0,Vinschgau,Winter,3613070,33189,157601
2016,1.0,8,Winter,659.0,446.0,18741.0,12507.0,1436.0,497.0,34286.0,Wipptal,Winter,1661857,34286,129356
2016,2.0,1,Winter,913.0,234.0,2546.0,9552.0,2102.0,264.0,15611.0,Bozen,Winter,287433,15611,26947
2016,2.0,2,Winter,1262.0,550.0,10419.0,12432.0,1606.0,1765.0,28034.0,Burggrafenamt,Winter,5639212,28034,111210
2016,2.0,3,Winter,1628.0,2886.0,29202.0,15124.0,8297.0,1779.0,58916.0,Eisacktal,Winter,3467961,58916,261663
2016,2.0,4,Winter,5547.0,12791.0,83737.0,103047.0,39828.0,3459.0,248409.0,Pustertal,Winter,7515804,248409,1302544
2016,2.0,5,Winter,2481.0,12222.0,46038.0,44124.0,26138.0,3642.0,134645.0,Salten-Schlern,Winter,3618778,134645,753978
2016,2.0,6,Winter,257.0,256.0,2931.0,4322.0,1423.0,200.0,9389.0,Uberetsch-Unterland,Winter,4087999,9389,38337
2016,2.0,7,Winter,933.0,3594.0,21890.0,5501.0,4436.0,3426.0,39780.0,Vinschgau,Winter,3661419,39780,208958
2016,2.0,8,Winter,856.0,1696.0,20382.0,10200.0,2139.0,777.0,36050.0,Wipptal,Winter,1684067,36050,144166
2016,3.0,1,Spring,1503.0,188.0,6732.0,8565.0,2522.0,659.0,20169.0,Bozen,Spring,291189,20169,39895
2016,3.0,2,Spring,4067.0,441.0,45148.0,14650.0,2145.0,7379.0,73830.0,Burggrafenamt,Spring,6740907,73830,304753
2016,3.0,3,Spring,1905.0,1039.0,28271.0,12862.0,5296.0,1004.0,50377.0,Eisacktal,Spring,3513552,50377,210936
2016,3.0,4,Spring,6401.0,7995.0,86718.0,83094.0,25219.0,2406.0,211833.0,Pustertal,Spring,7615284,211833,1090239
2016,3.0,5,Spring,3098.0,6839.0,49121.0,42334.0,17229.0,2556.0,121177.0,Salten-Schlern,Spring,3715506,121177,678644
2016,3.0,6,Spring,1214.0,270.0,14155.0,5728.0,1164.0,985.0,23516.0,Uberetsch-Unterland,Spring,4678916,23516,89238
2016,3.0,7,Spring,1491.0,1027.0,29738.0,6068.0,3661.0,3003.0,44988.0,Vinschgau,Spring,3758593,44988,232891
2016,3.0,8,Spring,854.0,519.0,21481.0,8813.0,2000.0,468.0,34135.0,Wipptal,Spring,1754880,34135,130476
2016,4.0,1,Spring,1928.0,299.0,5608.0,9054.0,3024.0,1136.0,21049.0,Bozen,Spring,295113,21049,42214
