Year,Month,District,Nationality,Arrivals,Present
2015,6.0,Valle Isarco,Austria,3012,7936
2015,6.0,Valle Isarco,Benelux countries,1464,5402
2015,6.0,Valle Isarco,Germany,33412,153855
2015,6.0,Valle Isarco,Italy,8770,28437
2015,6.0,Valle Isarco,Other countries,4396,12101
2015,6.0,Valle Isarco,Switzerland and Liechtenstein,1568,6027
2015,7.0,Alta Valle Isarco,Austria,1348,3290
2015,7.0,Alta Valle Isarco,Benelux countries,4858,10269
2015,7.0,Alta Valle Isarco,Germany,15911,50934
2015,7.0,Alta Valle Isarco,Italy,16766,75894
2015,7.0,Alta Valle Isarco,Other countries,4283,8160
2015,7.0,Alta Valle Isarco,Switzerland and Liechtenstein,1073,3996
2015,7.0,Bolzano,Austria,2094,3981
2015,7.0,Bolzano,Benelux countries,2407,4194
2015,7.0,Bolzano,Germany,9565,20034
2015,7.0,Bolzano,Italy,6773,13370
2015,7.0,Bolzano,Other countries,9512,18076
2015,7.0,Bolzano,Switzerland and Liechtenstein,1520,2989
2015,7.0,Burggrafenamt,Austria,7606,26393
2015,7.0,Burggrafenamt,Benelux countries,9050,57423
2015,7.0,Burggrafenamt,Germany,93381,597071
2015,7.0,Burggrafenamt,Italy,20136,72683
2015,7.0,Burggrafenamt,Other countries,8308,32795
2015,7.0,Burggrafenamt,Switzerland and Liechtenstein,20408,109161
2015,7.0,Oltradige-Bassa Ates.,Austria,5069,17208
2015,7.0,Oltradige-Bassa Ates.,Benelux countries,4733,19734
2015,7.0,Oltradige-Bassa Ates.,Germany,31893,169834
2015,7.0,Oltradige-Bassa Ates.,Italy,8245,31290
2015,7.0,Oltradige-Bassa Ates.,Other countries,5704,18434
2015,7.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,5133,26604
2015,7.0,Salto-Schiliar,Austria,3524,14081
2015,7.0,Salto-Schiliar,Benelux countries,5372,29665
2015,7.0,Salto-Schiliar,Germany,37638,237666
2015,7.0,Salto-Schiliar,Italy,58301,325210
2015,7.0,Salto-Schiliar,Other countries,13515,61408
2015,7.0,Salto-Schiliar,Switzerland and Liechtenstein,4653,23768
2015,7.0,Val Pusteria,Austria,6307,21293
2015,7.0,Val Pusteria,Benelux countries,10751,58426
2015,7.0,Val Pusteria,Germany,49356,261925
2015,7.0,Val Pusteria,Italy,164909,885237
2015,7.0,Val Pusteria,Other countries,21173,77701
2015,7.0,Val Pusteria,Switzerland and Liechtenstein,5882,27044
2015,7.0,Val Venosta,Austria,3139,8129
2015,7.0,Val Venosta,Benelux countries,6550,34875
2015,7.0,Val Venosta,Germany,28948,130077
2015,7.0,Val Venosta,Italy,19988,80539
2015,7.0,Val Venosta,Other countries,4759,14813
2015,7.0,Val Venosta,Switzerland and Liechtenstein,7384,26160
2015,7.0,Valle Isarco,Austria,3192,9780
2015,7.0,Valle Isarco,Benelux countries,5270,19435
2015,7.0,Valle Isarco,Germany,34690,180167
2015,7.0,Valle Isarco,Italy,23338,110157
2015,7.0,Valle Isarco,Other countries,6731,21344
2015,7.0,Valle Isarco,Switzerland and Liechtenstein,2405,11978
2015,8.0,Alta Valle Isarco,Austria,1217,2821
2015,8.0,Alta Valle Isarco,Benelux countries,2068,5282
2015,8.0,Alta Valle Isarco,Germany,17627,53454
2015,8.0,Alta Valle Isarco,Italy,27474,141811
2015,8.0,Alta Valle Isarco,Other countries,2803,5561
2015,8.0,Alta Valle Isarco,Switzerland and Liechtenstein,499,1533
2015,8.0,Bolzano,Austria,2765,6051
2015,8.0,Bolzano,Benelux countries,1496,2983
2015,8.0,Bolzano,Germany,12962,28026
2015,8.0,Bolzano,Italy,7925,15537
2015,8.0,Bolzano,Other countries,7362,15235
2015,8.0,Bolzano,Switzerland and Liechtenstein,1456,3064
2015,8.0,Burggrafenamt,Austria,8916,30106
2015,8.0,Burggrafenamt,Benelux countries,6228,42289
2015,8.0,Burggrafenamt,Germany,135752,798441
2015,8.0,Burggrafenamt,Italy,41291,183930
2015,8.0,Burggrafenamt,Other countries,6503,28300
2015,8.0,Burggrafenamt,Switzerland and Liechtenstein,12835,56912
2015,8.0,Oltradige-Bassa Ates.,Austria,6353,20275
2015,8.0,Oltradige-Bassa Ates.,Benelux countries,2808,14188
2015,8.0,Oltradige-Bassa Ates.,Germany,50756,265925
2015,8.0,Oltradige-Bassa Ates.,Italy,11842,47454
2015,8.0,Oltradige-Bassa Ates.,Other countries,4070,13402
2015,8.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,3256,14117
2015,8.0,Salto-Schiliar,Austria,3333,12402
2015,8.0,Salto-Schiliar,Benelux countries,3000,17459
2015,8.0,Salto-Schiliar,Germany,45017,248702
2015,8.0,Salto-Schiliar,Italy,96613,608587
2015,8.0,Salto-Schiliar,Other countries,8551,36765
2015,8.0,Salto-Schiliar,Switzerland and Liechtenstein,2971,12750
2015,8.0,Val Pusteria,Austria,5545,15231
2015,8.0,Val Pusteria,Benelux countries,4262,21676
2015,8.0,Val Pusteria,Germany,52150,239943
2015,8.0,Val Pusteria,Italy,232914,1439731
2015,8.0,Val Pusteria,Other countries,13932,48225
2015,8.0,Val Pusteria,Switzerland and Liechtenstein,3511,13219
2015,8.0,Val Venosta,Austria,3603,9934
2015,8.0,Val Venosta,Benelux countries,3627,22479
2015,8.0,Val Venosta,Germany,38836,171410
2015,8.0,Val Venosta,Italy,35713,176758
2015,8.0,Val Venosta,Other countries,4705,12942
2015,8.0,Val Venosta,Switzerland and Liechtenstein,5127,16322
2015,8.0,Valle Isarco,Austria,3130,8425
2015,8.0,Valle Isarco,Benelux countries,3034,11658
2015,8.0,Valle Isarco,Germany,41636,203680
2015,8.0,Valle Isarco,Italy,43648,232075
2015,8.0,Valle Isarco,Other countries,4829,14828
2015,8.0,Valle Isarco,Switzerland and Liechtenstein,1518,5672
2015,9.0,Alta Valle Isarco,Austria,1296,3349
2015,9.0,Alta Valle Isarco,Benelux countries,871,2510
2015,9.0,Alta Valle Isarco,Germany,19943,65658
2015,9.0,Alta Valle Isarco,Italy,9371,27962
2015,9.0,Alta Valle Isarco,Other countries,1774,3712
2015,9.0,Alta Valle Isarco,Switzerland and Liechtenstein,771,2443
2015,9.0,Bolzano,Austria,3396,6977
2015,9.0,Bolzano,Benelux countries,615,1248
2015,9.0,Bolzano,Germany,11661,27700
2015,9.0,Bolzano,Italy,7050,12653
2015,9.0,Bolzano,Other countries,6308,11463
2015,9.0,Bolzano,Switzerland and Liechtenstein,1685,3515
2015,9.0,Burggrafenamt,Austria,9941,34510
2015,9.0,Burggrafenamt,Benelux countries,2216,13021
2015,9.0,Burggrafenamt,Germany,119317,757247
2015,9.0,Burggrafenamt,Italy,11535,32876
2015,9.0,Burggrafenamt,Other countries,5418,20380
2015,9.0,Burggrafenamt,Switzerland and Liechtenstein,20182,91701
2015,9.0,Oltradige-Bassa Ates.,Austria,7257,21375
2015,9.0,Oltradige-Bassa Ates.,Benelux countries,1095,4942
2015,9.0,Oltradige-Bassa Ates.,Germany,44117,224117
2015,9.0,Oltradige-Bassa Ates.,Italy,6285,18897
2015,9.0,Oltradige-Bassa Ates.,Other countries,2632,9665
2015,9.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,5017,21853
2015,9.0,Salto-Schiliar,Austria,4630,16735
2015,9.0,Salto-Schiliar,Benelux countries,1849,10800
2015,9.0,Salto-Schiliar,Germany,51962,314561
2015,9.0,Salto-Schiliar,Italy,18376,82228
2015,9.0,Salto-Schiliar,Other countries,7816,28842
2015,9.0,Salto-Schiliar,Switzerland and Liechtenstein,4598,21086
2015,9.0,Val Pusteria,Austria,7575,21902
2015,9.0,Val Pusteria,Benelux countries,2764,13754
2015,9.0,Val Pusteria,Germany,65564,365269
2015,9.0,Val Pusteria,Italy,50198,226725
2015,9.0,Val Pusteria,Other countries,11526,36250
2015,9.0,Val Pusteria,Switzerland and Liechtenstein,4823,20897
2015,9.0,Val Venosta,Austria,2742,8430
2015,9.0,Val Venosta,Benelux countries,1812,6266
2015,9.0,Val Venosta,Germany,32213,154394
2015,9.0,Val Venosta,Italy,7481,25360
2015,9.0,Val Venosta,Other countries,3266,11338
2015,9.0,Val Venosta,Switzerland and Liechtenstein,6523,22852
2015,9.0,Valle Isarco,Austria,4313,13115
2015,9.0,Valle Isarco,Benelux countries,1240,5072
2015,9.0,Valle Isarco,Germany,45847,222514
2015,9.0,Valle Isarco,Italy,9145,33013
2015,9.0,Valle Isarco,Other countries,3799,12927
2015,9.0,Valle Isarco,Switzerland and Liechtenstein,2457,9875
2015,10.0,Alta Valle Isarco,Austria,2071,4792
2015,10.0,Alta Valle Isarco,Benelux countries,207,415
2015,10.0,Alta Valle Isarco,Germany,14193,46809
2015,10.0,Alta Valle Isarco,Italy,7027,15829
2015,10.0,Alta Valle Isarco,Other countries,1108,3184
2015,10.0,Alta Valle Isarco,Switzerland and Liechtenstein,1156,4090
2015,10.0,Bolzano,Austria,3600,7121
2015,10.0,Bolzano,Benelux countries,221,548
2015,10.0,Bolzano,Germany,8725,20713
2015,10.0,Bolzano,Italy,8509,14992
2015,10.0,Bolzano,Other countries,3790,8790
2015,10.0,Bolzano,Switzerland and Liechtenstein,1399,3171
2015,10.0,Burggrafenamt,Austria,14809,45519
2015,10.0,Burggrafenamt,Benelux countries,728,4123
2015,10.0,Burggrafenamt,Germany,96541,541871
2015,10.0,Burggrafenamt,Italy,12884,28752
2015,10.0,Burggrafenamt,Other countries,3171,13731
2015,10.0,Burggrafenamt,Switzerland and Liechtenstein,22555,108829
2015,10.0,Oltradige-Bassa Ates.,Austria,7103,18321
2015,10.0,Oltradige-Bassa Ates.,Benelux countries,294,1387
2015,10.0,Oltradige-Bassa Ates.,Germany,32715,137275
2015,10.0,Oltradige-Bassa Ates.,Italy,5565,16898
2015,10.0,Oltradige-Bassa Ates.,Other countries,1426,7334
2015,10.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,4149,18540
2015,10.0,Salto-Schiliar,Austria,3618,9834
2015,10.0,Salto-Schiliar,Benelux countries,456,2069
2015,10.0,Salto-Schiliar,Germany,29205,142780
2015,10.0,Salto-Schiliar,Italy,10311,27138
2015,10.0,Salto-Schiliar,Other countries,2543,9424
2015,10.0,Salto-Schiliar,Switzerland and Liechtenstein,3826,18282
2015,10.0,Val Pusteria,Austria,5217,12841
2015,10.0,Val Pusteria,Benelux countries,369,1959
2015,10.0,Val Pusteria,Germany,33735,155366
2015,10.0,Val Pusteria,Italy,18897,46044
2015,10.0,Val Pusteria,Other countries,2281,8202
2015,10.0,Val Pusteria,Switzerland and Liechtenstein,3840,16932
2015,10.0,Val Venosta,Austria,2660,7709
2015,10.0,Val Venosta,Benelux countries,215,911
2015,10.0,Val Venosta,Germany,16047,71747
2015,10.0,Val Venosta,Italy,7638,20959
2015,10.0,Val Venosta,Other countries,2007,12350
2015,10.0,Val Venosta,Switzerland and Liechtenstein,5895,22979
2015,10.0,Valle Isarco,Austria,6305,13969
2015,10.0,Valle Isarco,Benelux countries,374,1537
2015,10.0,Valle Isarco,Germany,36461,145989
2015,10.0,Valle Isarco,Italy,9458,21873
2015,10.0,Valle Isarco,Other countries,2637,9717
2015,10.0,Valle Isarco,Switzerland and Liechtenstein,2955,12398
2015,11.0,Alta Valle Isarco,Austria,1110,2312
2015,11.0,Alta Valle Isarco,Benelux countries,107,502
2015,11.0,Alta Valle Isarco,Germany,3504,11541
2015,11.0,Alta Valle Isarco,Italy,9846,21041
2015,11.0,Alta Valle Isarco,Other countries,534,2494
2015,11.0,Alta Valle Isarco,Switzerland and Liechtenstein,243,731
2015,11.0,Bolzano,Austria,1378,2386
2015,11.0,Bolzano,Benelux countries,164,336
2015,11.0,Bolzano,Germany,3473,7663
2015,11.0,Bolzano,Italy,12622,21710
2015,11.0,Bolzano,Other countries,1834,4525
2015,11.0,Bolzano,Switzerland and Liechtenstein,455,784
2015,11.0,Burggrafenamt,Austria,4437,11888
2015,11.0,Burggrafenamt,Benelux countries,152,828
2015,11.0,Burggrafenamt,Germany,18199,94800
2015,11.0,Burggrafenamt,Italy,24521,50630
2015,11.0,Burggrafenamt,Other countries,1783,8310
2015,11.0,Burggrafenamt,Switzerland and Liechtenstein,4474,16254
2015,11.0,Oltradige-Bassa Ates.,Austria,1514,2652
2015,11.0,Oltradige-Bassa Ates.,Benelux countries,86,465
2015,11.0,Oltradige-Bassa Ates.,Germany,5082,19999
2015,11.0,Oltradige-Bassa Ates.,Italy,8523,21877
2015,11.0,Oltradige-Bassa Ates.,Other countries,947,5892
2015,11.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,493,1662
2015,11.0,Salto-Schiliar,Austria,919,1844
2015,11.0,Salto-Schiliar,Benelux countries,68,249
2015,11.0,Salto-Schiliar,Germany,4047,16414
2015,11.0,Salto-Schiliar,Italy,10014,24831
2015,11.0,Salto-Schiliar,Other countries,550,2348
2015,11.0,Salto-Schiliar,Switzerland and Liechtenstein,388,1291
2015,11.0,Val Pusteria,Austria,1498,3609
2015,11.0,Val Pusteria,Benelux countries,53,384
2015,11.0,Val Pusteria,Germany,5269,21031
2015,11.0,Val Pusteria,Italy,14585,32587
2015,11.0,Val Pusteria,Other countries,798,2684
2015,11.0,Val Pusteria,Switzerland and Liechtenstein,494,1465
2015,11.0,Val Venosta,Austria,749,2062
2015,11.0,Val Venosta,Benelux countries,84,385
2015,11.0,Val Venosta,Germany,3930,18264
2015,11.0,Val Venosta,Italy,8017,21004
2015,11.0,Val Venosta,Other countries,1440,8120
2015,11.0,Val Venosta,Switzerland and Liechtenstein,771,2317
2015,11.0,Valle Isarco,Austria,2378,3945
2015,11.0,Valle Isarco,Benelux countries,84,248
2015,11.0,Valle Isarco,Germany,7613,26462
2015,11.0,Valle Isarco,Italy,9468,20144
2015,11.0,Valle Isarco,Other countries,816,3427
2015,11.0,Valle Isarco,Switzerland and Liechtenstein,464,1228
2015,12.0,Alta Valle Isarco,Austria,691,1760
2015,12.0,Alta Valle Isarco,Benelux countries,516,2137
2015,12.0,Alta Valle Isarco,Germany,9381,36384
2015,12.0,Alta Valle Isarco,Italy,24383,64992
2015,12.0,Alta Valle Isarco,Other countries,1467,6683
2015,12.0,Alta Valle Isarco,Switzerland and Liechtenstein,427,1565
2015,12.0,Bolzano,Austria,1008,1728
2015,12.0,Bolzano,Benelux countries,115,211
2015,12.0,Bolzano,Germany,2692,5665
2015,12.0,Bolzano,Italy,22958,44079
2015,12.0,Bolzano,Other countries,2294,4906
2015,12.0,Bolzano,Switzerland and Liechtenstein,534,904
2015,12.0,Burggrafenamt,Austria,1833,5023
2015,12.0,Burggrafenamt,Benelux countries,459,2616
2015,12.0,Burggrafenamt,Germany,14713,62364
2015,12.0,Burggrafenamt,Italy,58561,138930
2015,12.0,Burggrafenamt,Other countries,2324,10072
2015,12.0,Burggrafenamt,Switzerland and Liechtenstein,3558,13393
2015,12.0,Oltradige-Bassa Ates.,Austria,1168,2177
2015,12.0,Oltradige-Bassa Ates.,Benelux countries,96,404
2015,12.0,Oltradige-Bassa Ates.,Germany,3870,12970
2015,12.0,Oltradige-Bassa Ates.,Italy,19950,45431
2015,12.0,Oltradige-Bassa Ates.,Other countries,1051,5136
2015,12.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,745,1866
2015,12.0,Salto-Schiliar,Austria,1508,4636
2015,12.0,Salto-Schiliar,Benelux countries,3685,22794
2015,12.0,Salto-Schiliar,Germany,20370,99712
2015,12.0,Salto-Schiliar,Italy,63430,223919
2015,12.0,Salto-Schiliar,Other countries,9982,53215
2015,12.0,Salto-Schiliar,Switzerland and Liechtenstein,2034,8571
2015,12.0,Val Pusteria,Austria,2502,7464
2015,12.0,Val Pusteria,Benelux countries,3582,21059
2015,12.0,Val Pusteria,Germany,36126,181567
2015,12.0,Val Pusteria,Italy,135040,479797
2015,12.0,Val Pusteria,Other countries,18924,85825
2015,12.0,Val Pusteria,Switzerland and Liechtenstein,2040,8327
2015,12.0,Val Venosta,Austria,519,1616
2015,12.0,Val Venosta,Benelux countries,1382,8757
2015,12.0,Val Venosta,Germany,13094,62455
2015,12.0,Val Venosta,Italy,10859,30405
2015,12.0,Val Venosta,Other countries,2717,15696
2015,12.0,Val Venosta,Switzerland and Liechtenstein,1566,6133
2015,12.0,Valle Isarco,Austria,1163,2718
2015,12.0,Valle Isarco,Benelux countries,610,3188
2015,12.0,Valle Isarco,Germany,14921,63866
2015,12.0,Valle Isarco,Italy,36448,95436
2015,12.0,Valle Isarco,Other countries,2837,11121
2015,12.0,Valle Isarco,Switzerland and Liechtenstein,1152,3627
2016,1.0,Alta Valle Isarco,Austria,659,1864
2016,1.0,Alta Valle Isarco,Benelux countries,446,1559
2016,1.0,Alta Valle Isarco,Germany,18741,72663
2016,1.0,Alta Valle Isarco,Italy,12507,44709
2016,1.0,Alta Valle Isarco,Other countries,1436,6782
2016,1.0,Alta Valle Isarco,Switzerland and Liechtenstein,497,1779
2016,1.0,Bolzano,Austria,803,1508
2016,1.0,Bolzano,Benelux countries,120,391
2016,1.0,Bolzano,Germany,1781,3883
2016,1.0,Bolzano,Italy,12523,24051
2016,1.0,Bolzano,Other countries,1888,3772
2016,1.0,Bolzano,Switzerland and Liechtenstein,260,438
2016,1.0,Burggrafenamt,Austria,1029,3056
2016,1.0,Burggrafenamt,Benelux countries,194,908
2016,1.0,Burggrafenamt,Germany,8624,52311
2016,1.0,Burggrafenamt,Italy,22396,75176
2016,1.0,Burggrafenamt,Other countries,1486,7851
2016,1.0,Burggrafenamt,Switzerland and Liechtenstein,1292,5837
2016,1.0,Oltradige-Bassa Ates.,Austria,161,420
2016,1.0,Oltradige-Bassa Ates.,Benelux countries,98,597
2016,1.0,Oltradige-Bassa Ates.,Germany,2505,13678
2016,1.0,Oltradige-Bassa Ates.,Italy,7638,25051
2016,1.0,Oltradige-Bassa Ates.,Other countries,1115,5821
2016,1.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,95,534
2016,1.0,Salto-Schiliar,Austria,2379,8967
2016,1.0,Salto-Schiliar,Benelux countries,5766,32696
2016,1.0,Salto-Schiliar,Germany,39854,217733
2016,1.0,Salto-Schiliar,Italy,49666,224906
2016,1.0,Salto-Schiliar,Other countries,26489,160132
2016,1.0,Salto-Schiliar,Switzerland and Liechtenstein,2742,13501
2016,1.0,Val Pusteria,Austria,5735,19325
2016,1.0,Val Pusteria,Benelux countries,5095,26444
2016,1.0,Val Pusteria,Germany,81624,417491
2016,1.0,Val Pusteria,Italy,114031,515295
2016,1.0,Val Pusteria,Other countries,41465,219862
2016,1.0,Val Pusteria,Switzerland and Liechtenstein,2722,12185
2016,1.0,Val Venosta,Austria,734,2364
2016,1.0,Val Venosta,Benelux countries,633,3748
2016,1.0,Val Venosta,Germany,18833,97761
2016,1.0,Val Venosta,Italy,7111,26682
2016,1.0,Val Venosta,Other countries,3477,18378
2016,1.0,Val Venosta,Switzerland and Liechtenstein,2401,8668
2016,1.0,Valle Isarco,Austria,1200,3334
2016,1.0,Valle Isarco,Benelux countries,669,2748
2016,1.0,Valle Isarco,Germany,26851,123458
2016,1.0,Valle Isarco,Italy,18946,71239
2016,1.0,Valle Isarco,Other countries,4172,18640
2016,1.0,Valle Isarco,Switzerland and Liechtenstein,1135,4254
2016,2.0,Alta Valle Isarco,Austria,856,3133
2016,2.0,Alta Valle Isarco,Benelux countries,1696,6034
2016,2.0,Alta Valle Isarco,Germany,20382,91776
2016,2.0,Alta Valle Isarco,Italy,10200,30357
2016,2.0,Alta Valle Isarco,Other countries,2139,8423
2016,2.0,Alta Valle Isarco,Switzerland and Liechtenstein,777,4443
2016,2.0,Bolzano,Austria,913,1583
2016,2.0,Bolzano,Benelux countries,234,307
2016,2.0,Bolzano,Germany,2546,4756
2016,2.0,Bolzano,Italy,9552,15555
2016,2.0,Bolzano,Other countries,2102,4324
2016,2.0,Bolzano,Switzerland and Liechtenstein,264,422
2016,2.0,Burggrafenamt,Austria,1262,3846
2016,2.0,Burggrafenamt,Benelux countries,550,3116
2016,2.0,Burggrafenamt,Germany,10419,55051
2016,2.0,Burggrafenamt,Italy,12432,31774
2016,2.0,Burggrafenamt,Other countries,1606,8063
2016,2.0,Burggrafenamt,Switzerland and Liechtenstein,1765,9360
2016,2.0,Oltradige-Bassa Ates.,Austria,257,537
2016,2.0,Oltradige-Bassa Ates.,Benelux countries,256,1178
2016,2.0,Oltradige-Bassa Ates.,Germany,2931,13849
2016,2.0,Oltradige-Bassa Ates.,Italy,4322,14032
2016,2.0,Oltradige-Bassa Ates.,Other countries,1423,7776
2016,2.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,200,965
2016,2.0,Salto-Schiliar,Austria,2481,13946
2016,2.0,Salto-Schiliar,Benelux countries,12222,70520
2016,2.0,Salto-Schiliar,Germany,46038,289387
2016,2.0,Salto-Schiliar,Italy,44124,184472
2016,2.0,Salto-Schiliar,Other countries,26138,172371
2016,2.0,Salto-Schiliar,Switzerland and Liechtenstein,3642,23282
2016,2.0,Val Pusteria,Austria,5547,33671
2016,2.0,Val Pusteria,Benelux countries,12791,73764
2016,2.0,Val Pusteria,Germany,83737,506101
2016,2.0,Val Pusteria,Italy,103047,429588
2016,2.0,Val Pusteria,Other countries,39828,239300
2016,2.0,Val Pusteria,Switzerland and Liechtenstein,3459,20120
2016,2.0,Val Venosta,Austria,933,3606
2016,2.0,Val Venosta,Benelux countries,3594,19383
2016,2.0,Val Venosta,Germany,21890,118920
2016,2.0,Val Venosta,Italy,5501,17410
2016,2.0,Val Venosta,Other countries,4436,28570
2016,2.0,Val Venosta,Switzerland and Liechtenstein,3426,21069
2016,2.0,Valle Isarco,Austria,1628,5298
2016,2.0,Valle Isarco,Benelux countries,2886,12473
2016,2.0,Valle Isarco,Germany,29202,148774
2016,2.0,Valle Isarco,Italy,15124,44866
2016,2.0,Valle Isarco,Other countries,8297,38960
2016,2.0,Valle Isarco,Switzerland and Liechtenstein,1779,11292
2016,3.0,Alta Valle Isarco,Austria,854,2529
2016,3.0,Alta Valle Isarco,Benelux countries,519,2579
2016,3.0,Alta Valle Isarco,Germany,21481,88701
2016,3.0,Alta Valle Isarco,Italy,8813,27498
2016,3.0,Alta Valle Isarco,Other countries,2000,7178
2016,3.0,Alta Valle Isarco,Switzerland and Liechtenstein,468,1991
2016,3.0,Bolzano,Austria,1503,2757
2016,3.0,Bolzano,Benelux countries,188,279
2016,3.0,Bolzano,Germany,6732,15196
2016,3.0,Bolzano,Italy,8565,15433
2016,3.0,Bolzano,Other countries,2522,4907
2016,3.0,Bolzano,Switzerland and Liechtenstein,659,1323
2016,3.0,Burggrafenamt,Austria,4067,12900
2016,3.0,Burggrafenamt,Benelux countries,441,2371
2016,3.0,Burggrafenamt,Germany,45148,211269
2016,3.0,Burggrafenamt,Italy,14650,38767
2016,3.0,Burggrafenamt,Other countries,2145,11066
2016,3.0,Burggrafenamt,Switzerland and Liechtenstein,7379,28380
2016,3.0,Oltradige-Bassa Ates.,Austria,1214,2975
2016,3.0,Oltradige-Bassa Ates.,Benelux countries,270,1019
2016,3.0,Oltradige-Bassa Ates.,Germany,14155,57374
2016,3.0,Oltradige-Bassa Ates.,Italy,5728,18386
2016,3.0,Oltradige-Bassa Ates.,Other countries,1164,6158
2016,3.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,985,3326
2016,3.0,Salto-Schiliar,Austria,3098,14159
2016,3.0,Salto-Schiliar,Benelux countries,6839,53797
2016,3.0,Salto-Schiliar,Germany,49121,296755
2016,3.0,Salto-Schiliar,Italy,42334,182183
2016,3.0,Salto-Schiliar,Other countries,17229,117053
2016,3.0,Salto-Schiliar,Switzerland and Liechtenstein,2556,14697
2016,3.0,Val Pusteria,Austria,6401,27054
2016,3.0,Val Pusteria,Benelux countries,7995,52247
2016,3.0,Val Pusteria,Germany,86718,509940
2016,3.0,Val Pusteria,Italy,83094,340427
2016,3.0,Val Pusteria,Other countries,25219,147526
2016,3.0,Val Pusteria,Switzerland and Liechtenstein,2406,13045
2016,3.0,Val Venosta,Austria,1491,5203
2016,3.0,Val Venosta,Benelux countries,1027,9196
2016,3.0,Val Venosta,Germany,29738,162189
2016,3.0,Val Venosta,Italy,6068,19928
2016,3.0,Val Venosta,Other countries,3661,22775
2016,3.0,Val Venosta,Switzerland and Liechtenstein,3003,13600
2016,3.0,Valle Isarco,Austria,1905,5267
2016,3.0,Valle Isarco,Benelux countries,1039,5598
2016,3.0,Valle Isarco,Germany,28271,131552
2016,3.0,Valle Isarco,Italy,12862,38883
2016,3.0,Valle Isarco,Other countries,5296,24533
2016,3.0,Valle Isarco,Switzerland and Liechtenstein,1004,5103
2016,4.0,Alta Valle Isarco,Austria,758,1786
2016,4.0,Alta Valle Isarco,Benelux countries,444,777
2016,4.0,Alta Valle Isarco,Germany,6209,16793
2016,4.0,Alta Valle Isarco,Italy,5179,12720
2016,4.0,Alta Valle Isarco,Other countries,1138,2523
2016,4.0,Alta Valle Isarco,Switzerland and Liechtenstein,374,1386
2016,4.0,Bolzano,Austria,1928,3506
2016,4.0,Bolzano,Benelux countries,299,544
2016,4.0,Bolzano,Germany,5608,12801
2016,4.0,Bolzano,Italy,9054,16378
2016,4.0,Bolzano,Other countries,3024,6269
2016,4.0,Bolzano,Switzerland and Liechtenstein,1136,2716
2016,4.0,Burggrafenamt,Austria,8798,25767
2016,4.0,Burggrafenamt,Benelux countries,895,4681
2016,4.0,Burggrafenamt,Germany,52761,271196
2016,4.0,Burggrafenamt,Italy,14996,33850
2016,4.0,Burggrafenamt,Other countries,2587,11953
2016,4.0,Burggrafenamt,Switzerland and Liechtenstein,23097,101694
2016,4.0,Oltradige-Bassa Ates.,Austria,3335,8493
2016,4.0,Oltradige-Bassa Ates.,Benelux countries,461,2084
2016,4.0,Oltradige-Bassa Ates.,Germany,16720,66093
2016,4.0,Oltradige-Bassa Ates.,Italy,7075,18990
2016,4.0,Oltradige-Bassa Ates.,Other countries,1444,5630
2016,4.0,Oltradige-Bassa Ates.,Switzerland and Liechtenstein,3857,15687
2016,4.0,Salto-Schiliar,Austria,762,2233
2016,4.0,Salto-Schiliar,Benelux countries,235,1921
2016,4.0,Salto-Schiliar,Germany,4538,23517
2016,4.0,Salto-Schiliar,Italy,4917,13964
2016,4.0,Salto-Schiliar,Other countries,849,5099
2016,4.0,Salto-Schiliar,Switzerland and Liechtenstein,497,2132
2016,4.0,Val Pusteria,Austria,1334,3373
2016,4.0,Val Pusteria,Benelux countries,1074,8807
2016,4.0,Val Pusteria,Germany,6671,38508
2016,4.0,Val Pusteria,Italy,13851,35360
2016,4.0,Val Pusteria,Other countries,1678,8536
2016,4.0,Val Pusteria,Switzerland and Liechtenstein,691,2208
2016,4.0,Val Venosta,Austria,1641,4275
2016,4.0,Val Venosta,Benelux countries,939,5208
2016,4.0,Val Venosta,Germany,10917,50675
2016,4.0,Val Venosta,Italy,4913,11647
2016,4.0,Val Venosta,Other countries,2193,11699
2016,4.0,Val Venosta,Switzerland and Liechtenstein,4324,14586
2016,4.0,Valle Isarco,Austria,1787,3911
2016,4.0,Valle Isarco,Benelux countries,373,986
2016,4.0,Valle Isarco,Germany,10793,34674
2016,4.0,Valle Isarco,Italy,6707,16248
2016,4.0,Valle Isarco,Other countries,2027,6933
2016,4.0,Valle Isarco,Switzerland and Liechtenstein,1250,4388
2016,5.0,Alta Valle Isarco,Austria,1491,3824
2016,5.0,Alta Valle Isarco,Benelux countries,798,1759
2016,5.0,Alta Valle Isarco,Germany,16136,45718
2016,5.0,Alta Valle Isarco,Italy,4462,11747
2016,5.0,Alta Valle Isarco,Other countries,2066,4455
2016,5.0,Alta Valle Isarco,Switzerland and Liechtenstein,896,2940
2016,5.0,Bolzano,Austria,2699,4748
