Year,Month,district_c,Season,Austria,Benelux countries,Germany,Italy,Other countries,Switzerland and Liechtenstein,Arrivals,District
2015,3.0,7,Spring,1418.0,632.0,23285.0,5414.0,3828.0,2580.0,37157.0,Vinschgau
2015,3.0,8,Spring,943.0,254.0,18620.0,7086.0,1432.0,405.0,28740.0,Wipptal
2015,4.0,1,Spring,1852.0,262.0,7087.0,7595.0,3211.0,1057.0,21064.0,Bozen
2015,4.0,2,Spring,8017.0,859.0,69840.0,14963.0,2491.0,22314.0,118484.0,Burggrafenamt
2015,4.0,3,Spring,1341.0,334.0,13950.0,6853.0,1318.0,1120.0,24916.0,Eisacktal
2015,4.0,4,Spring,1509.0,4081.0,15958.0,23398.0,2502.0,1052.0,48500.0,Pustertal
2015,4.0,5,Spring,791.0,684.0,10613.0,11002.0,1878.0,963.0,25931.0,Salten-Schlern
2015,4.0,6,Spring,3103.0,430.0,22787.0,6591.0,1511.0,4028.0,38450.0,Uberetsch-Unterland
2015,4.0,7,Spring,1407.0,925.0,16053.0,5084.0,1819.0,4392.0,29680.0,Vinschgau
2015,4.0,8,Spring,669.0,400.0,9939.0,5512.0,1231.0,580.0,18331.0,Wipptal
2015,5.0,1,Spring,2437.0,476.0,9770.0,7957.0,4504.0,1130.0,26274.0,Bozen
2015,5.0,2,Spring,9831.0,2030.0,101396.0,13286.0,3792.0,21913.0,152248.0,Burggrafenamt
2015,5.0,3,Spring,2908.0,762.0,28772.0,7468.0,2581.0,1358.0,43849.0,Eisacktal
2015,5.0,4,Spring,3383.0,963.0,25554.0,25046.0,2175.0,2075.0,59196.0,Pustertal
2015,5.0,5,Spring,1861.0,627.0,22631.0,7841.0,2263.0,1982.0,37205.0,Salten-Schlern
2015,5.0,6,Spring,5339.0,985.0,36671.0,6604.0,2250.0,4651.0,56500.0,Uberetsch-Unterland
2015,5.0,7,Spring,1703.0,843.0,18546.0,4053.0,1082.0,5105.0,31332.0,Vinschgau
2015,5.0,8,Spring,1075.0,785.0,13447.0,5197.0,1581.0,674.0,22759.0,Wipptal
2015,6.0,1,Summer,2322.0,790.0,8870.0,6583.0,6382.0,1249.0,26196.0,Bozen
2015,6.0,2,Summer,8313.0,3416.0,91206.0,10470.0,5903.0,15260.0,134568.0,Burggrafenamt
2015,6.0,3,Summer,3012.0,1464.0,33412.0,8770.0,4396.0,1568.0,52622.0,Eisacktal
2015,6.0,4,Summer,5460.0,3737.0,44798.0,46665.0,10732.0,3007.0,114399.0,Pustertal
2015,6.0,5,Summer,3520.0,2225.0,37210.0,21445.0,7546.0,3592.0,75538.0,Salten-Schlern
2015,6.0,6,Summer,4965.0,2146.0,32552.0,5900.0,2923.0,3435.0,51921.0,Uberetsch-Unterland
2015,6.0,7,Summer,2040.0,2247.0,23084.0,6442.0,3504.0,4444.0,41761.0,Vinschgau
2015,6.0,8,Summer,1130.0,1210.0,13619.0,5563.0,2695.0,616.0,24833.0,Wipptal
2015,7.0,1,Summer,2094.0,2407.0,9565.0,6773.0,9512.0,1520.0,31871.0,Bozen
2015,7.0,2,Summer,7606.0,9050.0,93381.0,20136.0,8308.0,20408.0,158889.0,Burggrafenamt
2015,7.0,3,Summer,3192.0,5270.0,34690.0,23338.0,6731.0,2405.0,75626.0,Eisacktal
2015,7.0,4,Summer,6307.0,10751.0,49356.0,164909.0,21173.0,5882.0,258378.0,Pustertal
2015,7.0,5,Summer,3524.0,5372.0,37638.0,58301.0,13515.0,4653.0,123003.0,Salten-Schlern
2015,7.0,6,Summer,5069.0,4733.0,31893.0,8245.0,5704.0,5133.0,60777.0,Uberetsch-Unterland
2015,7.0,7,Summer,3139.0,6550.0,28948.0,19988.0,4759.0,7384.0,70768.0,Vinschgau
2015,7.0,8,Summer,1348.0,4858.0,15911.0,16766.0,4283.0,1073.0,44239.0,Wipptal
2015,8.0,1,Summer,2765.0,1496.0,12962.0,7925.0,7362.0,1456.0,33966.0,Bozen
2015,8.0,2,Summer,8916.0,6228.0,135752.0,41291.0,6503.0,12835.0,211525.0,Burggrafenamt
2015,8.0,3,Summer,3130.0,3034.0,41636.0,43648.0,4829.0,1518.0,97795.0,Eisacktal
2015,8.0,4,Summer,5545.0,4262.0,52150.0,232914.0,13932.0,3511.0,312314.0,Pustertal
2015,8.0,5,Summer,3333.0,3000.0,45017.0,96613.0,8551.0,2971.0,159485.0,Salten-Schlern
2015,8.0,6,Summer,6353.0,2808.0,50756.0,11842.0,4070.0,3256.0,79085.0,Uberetsch-Unterland
2015,8.0,7,Summer,3603.0,3627.0,38836.0,35713.0,4705.0,5127.0,91611.0,Vinschgau
2015,8.0,8,Summer,1217.0,2068.0,17627.0,27474.0,2803.0,499.0,51688.0,Wipptal
2015,9.0,1,Autumn,3396.0,615.0,11661.0,7050.0,6308.0,1685.0,30715.0,Bozen
2015,9.0,2,Autumn,9941.0,2216.0,119317.0,11535.0,5418.0,20182.0,168609.0,Burggrafenamt
2015,9.0,3,Autumn,4313.0,1240.0,45847.0,9145.0,3799.0,2457.0,66801.0,Eisacktal
2015,9.0,4,Autumn,7575.0,2764.0,65564.0,50198.0,11526.0,4823.0,142450.0,Pustertal
2015,9.0,5,Autumn,4630.0,1849.0,51962.0,18376.0,7816.0,4598.0,89231.0,Salten-Schlern
2015,9.0,6,Autumn,7257.0,1095.0,44117.0,6285.0,2632.0,5017.0,66403.0,Uberetsch-Unterland
2015,9.0,7,Autumn,2742.0,1812.0,32213.0,7481.0,3266.0,6523.0,54037.0,Vinschgau
2015,9.0,8,Autumn,1296.0,871.0,19943.0,9371.0,1774.0,771.0,34026.0,Wipptal
2015,10.0,1,Autumn,3600.0,221.0,8725.0,8509.0,3790.0,1399.0,26244.0,Bozen
2015,10.0,2,Autumn,14809.0,728.0,96541.0,12884.0,3171.0,22555.0,150688.0,Burggrafenamt
2015,10.0,3,Autumn,6305.0,374.0,36461.0,9458.0,2637.0,2955.0,58190.0,Eisacktal
2015,10.0,4,Autumn,5217.0,369.0,33735.0,18897.0,2281.0,3840.0,64339.0,Pustertal
2015,10.0,5,Autumn,3618.0,456.0,29205.0,10311.0,2543.0,3826.0,49959.0,Salten-Schlern
2015,10.0,6,Autumn,7103.0,294.0,32715.0,5565.0,1426.0,4149.0,51252.0,Uberetsch-Unterland
2015,10.0,7,Autumn,2660.0,215.0,16047.0,7638.0,2007.0,5895.0,34462.0,Vinschgau
2015,10.0,8,Autumn,2071.0,207.0,14193.0,7027.0,1108.0,1156.0,25762.0,Wipptal
2015,11.0,1,Autumn,1378.0,164.0,3473.0,12622.0,1834.0,455.0,19926.0,Bozen
2015,11.0,2,Autumn,4437.0,152.0,18199.0,24521.0,1783.0,4474.0,53566.0,Burggrafenamt
2015,11.0,3,Autumn,2378.0,84.0,7613.0,9468.0,816.0,464.0,20823.0,Eisacktal
2015,11.0,4,Autumn,1498.0,53.0,5269.0,14585.0,798.0,494.0,22697.0,Pustertal
2015,11.0,5,Autumn,919.0,68.0,4047.0,10014.0,550.0,388.0,15986.0,Salten-Schlern
2015,11.0,6,Autumn,1514.0,86.0,5082.0,8523.0,947.0,493.0,16645.0,Uberetsch-Unterland
2015,11.0,7,Autumn,749.0,84.0,3930.0,8017.0,1440.0,771.0,14991.0,Vinschgau
2015,11.0,8,Autumn,1110.0,107.0,3504.0,9846.0,534.0,243.0,15344.0,Wipptal
2015,12.0,1,Winter,1008.0,115.0,2692.0,22958.0,2294.0,534.0,29601.0,Bozen
2015,12.0,2,Winter,1833.0,459.0,14713.0,58561.0,2324.0,3558.0,81448.0,Burggrafenamt
2015,12.0,3,Winter,1163.0,610.0,14921.0,36448.0,2837.0,1152.0,57131.0,Eisacktal
2015,12.0,4,Winter,2502.0,3582.0,36126.0,135040.0,18924.0,2040.0,198214.0,Pustertal
2015,12.0,5,Winter,1508.0,3685.0,20370.0,63430.0,9982.0,2034.0,101009.0,Salten-Schlern
2015,12.0,6,Winter,1168.0,96.0,3870.0,19950.0,1051.0,745.0,26880.0,Uberetsch-Unterland
2015,12.0,7,Winter,519.0,1382.0,13094.0,10859.0,2717.0,1566.0,30137.0,Vinschgau
2015,12.0,8,Winter,691.0,516.0,9381.0,24383.0,1467.0,427.0,36865.0,Wipptal
2016,1.0,1,Winter,803.0,120.0,1781.0,12523.0,1888.0,260.0,17375.0,Bozen
2016,1.0,2,Winter,1029.0,194.0,8624.0,22396.0,1486.0,1292.0,35021.0,Burggrafenamt
2016,1.0,3,Winter,1200.0,669.0,26851.0,18946.0,4172.0,1135.0,52973.0,Eisacktal
2016,1.0,4,Winter,5735.0,5095.0,81624.0,114031.0,41465.0,2722.0,250672.0,Pustertal
2016,1.0,5,Winter,2379.0,5766.0,39854.0,49666.0,26489.0,2742.0,126896.0,Salten-Schlern
2016,1.0,6,Winter,161.0,98.0,2505.0,7638.0,1115.0,95.0,11612.0,Uberetsch-Unterland
2016,1.0,7,Winter,734.0,633.0,18833.0,7111.0,3477.0,2401.0,33189.0,Vinschgau
2016,1.0,8,Winter,659.0,446.0,18741.0,12507.0,1436.0,497.0,34286.0,Wipptal
2016,2.0,1,Winter,913.0,234.0,2546.0,9552.0,2102.0,264.0,15611.0,Bozen
2016,2.0,2,Winter,1262.0,550.0,10419.0,12432.0,1606.0,1765.0,28034.0,Burggrafenamt
2016,2.0,3,Winter,1628.0,2886.0,29202.0,15124.0,8297.0,1779.0,58916.0,Eisacktal
2016,2.0,4,Winter,5547.0,12791.0,83737.0,103047.0,39828.0,3459.0,248409.0,Pustertal
2016,2.0,5,Winter,2481.0,12222.0,46038.0,44124.0,26138.0,3642.0,134645.0,Salten-Schlern
2016,2.0,6,Winter,257.0,256.0,2931.0,4322.0,1423.0,200.0,9389.0,Uberetsch-Unterland
2016,2.0,7,Winter,933.0,3594.0,21890.0,5501.0,4436.0,3426.0,39780.0,Vinschgau
2016,2.0,8,Winter,856.0,1696.0,20382.0,10200.0,2139.0,777.0,36050.0,Wipptal
2016,3.0,1,Spring,1503.0,188.0,6732.0,8565.0,2522.0,659.0,20169.0,Bozen
2016,3.0,2,Spring,4067.0,441.0,45148.0,14650.0,2145.0,7379.0,73830.0,Burggrafenamt
2016,3.0,3,Spring,1905.0,1039.0,28271.0,12862.0,5296.0,1004.0,50377.0,Eisacktal
2016,3.0,4,Spring,6401.0,7995.0,86718.0,83094.0,25219.0,2406.0,211833.0,Pustertal
2016,3.0,5,Spring,3098.0,6839.0,49121.0,42334.0,17229.0,2556.0,121177.0,Salten-Schlern
2016,3.0,6,Spring,1214.0,270.0,14155.0,5728.0,1164.0,985.0,23516.0,Uberetsch-Unterland
2016,3.0,7,Spring,1491.0,1027.0,29738.0,6068.0,3661.0,3003.0,44988.0,Vinschgau
2016,3.0,8,Spring,854.0,519.0,21481.0,8813.0,2000.0,468.0,34135.0,Wipptal
2016,4.0,1,Spring,1928.0,299.0,5608.0,9054.0,3024.0,1136.0,21049.0,Bozen
2016,4.0,2,Spring,8798.0,895.0,52761.0,14996.0,2587.0,23097.0,103134.0,Burggrafenamt
2016,4.0,3,Spring,1787.0,373.0,10793.0,6707.0,2027.0,1250.0,22937.0,Eisacktal
2016,4.0,4,Spring,1334.0,1074.0,6671.0,13851.0,1678.0,691.0,25299.0,Pustertal
2016,4.0,5,Spring,762.0,235.0,4538.0,4917.0,849.0,497.0,11798.0,Salten-Schlern
2016,4.0,6,Spring,3335.0,461.0,16720.0,7075.0,1444.0,3857.0,32892.0,Uberetsch-Unterland
2016,4.0,7,Spring,1641.0,939.0,10917.0,4913.0,2193.0,4324.0,24927.0,Vinschgau
2016,4.0,8,Spring,758.0,444.0,6209.0,5179.0,1138.0,374.0,14102.0,Wipptal
2016,5.0,1,Spring,2699.0,538.0,10622.0,7800.0,4771.0,1678.0,28108.0,Bozen
2016,5.0,2,Spring,11781.0,1898.0,121642.0,9201.0,3736.0,23321.0,171579.0,Burggrafenamt
2016,5.0,3,Spring,3060.0,846.0,35855.0,7543.0,4808.0,2167.0,54279.0,Eisacktal
2016,5.0,4,Spring,4220.0,1096.0,33574.0,14186.0,3655.0,2379.0,59110.0,Pustertal
2016,5.0,5,Spring,2749.0,839.0,28714.0,7557.0,3042.0,1774.0,44675.0,Salten-Schlern
2016,5.0,6,Spring,6194.0,922.0,42927.0,5540.0,2209.0,4873.0,62665.0,Uberetsch-Unterland
2016,5.0,7,Spring,2258.0,916.0,24458.0,3301.0,1195.0,5397.0,37525.0,Vinschgau
2016,5.0,8,Spring,1491.0,798.0,16136.0,4462.0,2066.0,896.0,25849.0,Wipptal
2016,6.0,1,Summer,2391.0,944.0,8676.0,7305.0,6043.0,1196.0,26555.0,Bozen
2016,6.0,2,Summer,8116.0,3261.0,87192.0,13104.0,5770.0,14838.0,132281.0,Burggrafenamt
2016,6.0,3,Summer,2912.0,1445.0,33237.0,12290.0,4590.0,1674.0,56148.0,Eisacktal
2016,6.0,4,Summer,4771.0,4568.0,42272.0,55313.0,13955.0,3178.0,124057.0,Pustertal
2016,6.0,5,Summer,3056.0,2366.0,35751.0,24335.0,8666.0,3214.0,77388.0,Salten-Schlern
2016,6.0,6,Summer,4235.0,2195.0,31289.0,5764.0,2915.0,3431.0,49829.0,Uberetsch-Unterland
2016,6.0,7,Summer,2162.0,2812.0,21589.0,7011.0,3002.0,3996.0,40572.0,Vinschgau
2016,6.0,8,Summer,1668.0,1082.0,13227.0,6477.0,2213.0,708.0,25375.0,Wipptal
2016,7.0,1,Summer,2499.0,2274.0,11333.0,7393.0,10485.0,1596.0,35580.0,Bozen
2016,7.0,2,Summer,9527.0,9788.0,117573.0,21306.0,9460.0,24103.0,191757.0,Burggrafenamt
2016,7.0,3,Summer,3547.0,5527.0,43390.0,25419.0,8282.0,2847.0,89012.0,Eisacktal
2016,7.0,4,Summer,7933.0,10563.0,57518.0,176403.0,25197.0,7369.0,284983.0,Pustertal
2016,7.0,5,Summer,4445.0,5419.0,46231.0,66386.0,16374.0,5849.0,144704.0,Salten-Schlern
2016,7.0,6,Summer,5820.0,5275.0,40661.0,9184.0,6504.0,6073.0,73517.0,Uberetsch-Unterland
2016,7.0,7,Summer,3737.0,6891.0,35275.0,20764.0,5456.0,7654.0,79777.0,Vinschgau
2016,7.0,8,Summer,1605.0,5450.0,18882.0,16908.0,4476.0,1032.0,48353.0,Wipptal
2016,8.0,1,Summer,2842.0,1553.0,13459.0,8486.0,8286.0,1330.0,35956.0,Bozen
2016,8.0,2,Summer,9478.0,6889.0,136822.0,40044.0,6802.0,12854.0,212889.0,Burggrafenamt
2016,8.0,3,Summer,3205.0,3362.0,40831.0,43208.0,5087.0,1348.0,97041.0,Eisacktal
2016,8.0,4,Summer,5947.0,4899.0,51526.0,227997.0,15558.0,3388.0,309315.0,Pustertal
2016,8.0,5,Summer,3450.0,3545.0,44884.0,95309.0,9250.0,3260.0,159698.0,Salten-Schlern
2016,8.0,6,Summer,5881.0,3233.0,53046.0,12658.0,4376.0,3261.0,82455.0,Uberetsch-Unterland
2016,8.0,7,Summer,4086.0,4760.0,39697.0,34418.0,3575.0,5237.0,91773.0,Vinschgau
2016,8.0,8,Summer,1142.0,2314.0,17938.0,26601.0,1958.0,480.0,50433.0,Wipptal
2016,9.0,1,Autumn,3548.0,786.0,11651.0,8567.0,6913.0,1757.0,33222.0,Bozen
2016,9.0,2,Autumn,10575.0,2542.0,129308.0,13471.0,5196.0,19674.0,180766.0,Burggrafenamt
2016,9.0,3,Autumn,4832.0,1345.0,49546.0,11333.0,4307.0,2474.0,73837.0,Eisacktal
2016,9.0,4,Autumn,8603.0,3463.0,76189.0,63993.0,13397.0,5499.0,171144.0,Pustertal
2016,9.0,5,Autumn,5476.0,2282.0,58352.0,22666.0,8384.0,4772.0,101932.0,Salten-Schlern
2016,9.0,6,Autumn,7307.0,1191.0,48341.0,6717.0,3009.0,4652.0,71217.0,Uberetsch-Unterland
2016,9.0,7,Autumn,3497.0,2300.0,35981.0,10221.0,3189.0,6310.0,61498.0,Vinschgau
2016,9.0,8,Autumn,1561.0,887.0,21631.0,8926.0,2008.0,860.0,35873.0,Wipptal
2016,10.0,1,Autumn,3742.0,273.0,10177.0,9408.0,3938.0,1694.0,29232.0,Bozen
2016,10.0,2,Autumn,15706.0,949.0,117006.0,16380.0,3412.0,28142.0,181595.0,Burggrafenamt
2016,10.0,3,Autumn,6195.0,425.0,42477.0,10117.0,2068.0,3309.0,64591.0,Eisacktal
2016,10.0,4,Autumn,5442.0,471.0,41915.0,27747.0,3230.0,5025.0,83830.0,Pustertal
2016,10.0,5,Autumn,4292.0,484.0,35903.0,12939.0,3589.0,4365.0,61572.0,Salten-Schlern
2016,10.0,6,Autumn,8190.0,523.0,39348.0,7000.0,1597.0,5471.0,62129.0,Uberetsch-Unterland
2016,10.0,7,Autumn,2594.0,485.0,22189.0,9611.0,2425.0,6584.0,43888.0,Vinschgau
2016,10.0,8,Autumn,2063.0,310.0,16826.0,6887.0,882.0,1550.0,28518.0,Wipptal
2016,11.0,1,Autumn,1654.0,220.0,3465.0,12748.0,2784.0,513.0,21384.0,Bozen
2016,11.0,2,Autumn,4561.0,212.0,13892.0,25654.0,2029.0,4326.0,50674.0,Burggrafenamt
2016,11.0,3,Autumn,2609.0,73.0,5954.0,8741.0,809.0,442.0,18628.0,Eisacktal
2016,11.0,4,Autumn,1420.0,63.0,4306.0,13726.0,1155.0,618.0,21288.0,Pustertal
2016,11.0,5,Autumn,701.0,128.0,2890.0,8842.0,1026.0,468.0,14055.0,Salten-Schlern
2016,11.0,6,Autumn,1549.0,198.0,4502.0,8662.0,1837.0,496.0,17244.0,Uberetsch-Unterland
2016,11.0,7,Autumn,636.0,93.0,3268.0,6832.0,1504.0,595.0,12928.0,Vinschgau
2016,11.0,8,Autumn,986.0,198.0,2740.0,8626.0,492.0,285.0,13327.0,Wipptal
2016,12.0,1,Winter,800.0,125.0,2536.0,23340.0,2680.0,594.0,30075.0,Bozen
2016,12.0,2,Winter,2225.0,402.0,15279.0,60014.0,2465.0,4067.0,84452.0,Burggrafenamt
2016,12.0,3,Winter,1580.0,553.0,14595.0,35065.0,2899.0,1330.0,56022.0,Eisacktal
2016,12.0,4,Winter,3016.0,2884.0,37803.0,139245.0,21251.0,2289.0,206488.0,Pustertal
2016,12.0,5,Winter,1444.0,2723.0,21238.0,64921.0,10660.0,2027.0,103013.0,Salten-Schlern
2016,12.0,6,Winter,1058.0,97.0,3703.0,21070.0,1301.0,655.0,27884.0,Uberetsch-Unterland
2016,12.0,7,Winter,572.0,974.0,13679.0,10051.0,2180.0,1369.0,28825.0,Vinschgau
2016,12.0,8,Winter,650.0,374.0,9857.0,25982.0,1315.0,496.0,38674.0,Wipptal
2017,1.0,1,Winter,642.0,120.0,1799.0,12862.0,2336.0,241.0,18000.0,Bozen
2017,1.0,2,Winter,1021.0,218.0,8002.0,24224.0,1625.0,1324.0,36414.0,Burggrafenamt
2017,1.0,3,Winter,1418.0,787.0,24300.0,20463.0,3742.0,1161.0,51871.0,Eisacktal
2017,1.0,4,Winter,4003.0,5234.0,72354.0,112321.0,42223.0,2803.0,238938.0,Pustertal
2017,1.0,5,Winter,1802.0,5192.0,34496.0,47071.0,25235.0,2757.0,116553.0,Salten-Schlern
2017,1.0,6,Winter,279.0,145.0,2579.0,9466.0,1152.0,133.0,13754.0,Uberetsch-Unterland
2017,1.0,7,Winter,505.0,734.0,16417.0,6399.0,3672.0,2469.0,30196.0,Vinschgau
2017,1.0,8,Winter,564.0,378.0,16598.0,14395.0,1122.0,483.0,33540.0,Wipptal
2017,2.0,1,Winter,758.0,288.0,2299.0,8532.0,2102.0,243.0,14222.0,Bozen
2017,2.0,2,Winter,1351.0,636.0,10944.0,12241.0,1607.0,1662.0,28441.0,Burggrafenamt
2017,2.0,3,Winter,1824.0,3028.0,29693.0,13332.0,9205.0,1869.0,58951.0,Eisacktal
2017,2.0,4,Winter,7657.0,13512.0,85104.0,99695.0,45174.0,3744.0,254886.0,Pustertal
2017,2.0,5,Winter,2811.0,12950.0,46126.0,39939.0,28858.0,3552.0,134236.0,Salten-Schlern
2017,2.0,6,Winter,396.0,202.0,2997.0,5057.0,1387.0,222.0,10261.0,Uberetsch-Unterland
2017,2.0,7,Winter,993.0,3516.0,21420.0,5121.0,4282.0,3142.0,38474.0,Vinschgau
2017,2.0,8,Winter,1054.0,1844.0,20492.0,11271.0,2260.0,869.0,37790.0,Wipptal
2017,3.0,1,Spring,1164.0,228.0,5009.0,8674.0,2344.0,548.0,17967.0,Bozen
2017,3.0,2,Spring,3038.0,267.0,18443.0,11819.0,1829.0,3592.0,38988.0,Burggrafenamt
2017,3.0,3,Spring,1886.0,767.0,22068.0,12471.0,5301.0,934.0,43427.0,Eisacktal
2017,3.0,4,Spring,5591.0,5422.0,65920.0,72924.0,25411.0,2374.0,177642.0,Pustertal
2017,3.0,5,Spring,2576.0,6474.0,35508.0,34313.0,17912.0,2444.0,99227.0,Salten-Schlern
2017,3.0,6,Spring,868.0,113.0,6315.0,5446.0,1339.0,416.0,14497.0,Uberetsch-Unterland
2017,3.0,7,Spring,1337.0,783.0,21349.0,5796.0,4558.0,2475.0,36298.0,Vinschgau
2017,3.0,8,Spring,1022.0,508.0,18603.0,8704.0,1674.0,577.0,31088.0,Wipptal
2017,4.0,1,Spring,2367.0,346.0,9275.0,8654.0,3808.0,1426.0,25876.0,Bozen
2017,4.0,2,Spring,11037.0,1194.0,98521.0,18225.0,3031.0,25016.0,157024.0,Burggrafenamt
2017,4.0,3,Spring,2072.0,775.0,23589.0,10258.0,2131.0,1930.0,40755.0,Eisacktal
2017,4.0,4,Spring,2229.0,4140.0,25576.0,29635.0,2866.0,1483.0,65929.0,Pustertal
2017,4.0,5,Spring,1047.0,613.0,14198.0,7576.0,1394.0,795.0,25623.0,Salten-Schlern
2017,4.0,6,Spring,4871.0,759.0,34097.0,7904.0,2132.0,4108.0,53871.0,Uberetsch-Unterland
2017,4.0,7,Spring,2058.0,1127.0,27703.0,6844.0,2126.0,5730.0,45588.0,Vinschgau
2017,4.0,8,Spring,1174.0,574.0,12448.0,8572.0,1232.0,779.0,24779.0,Wipptal
2017,5.0,1,Spring,2753.0,531.0,8865.0,8209.0,4568.0,1396.0,26322.0,Bozen
2017,5.0,2,Spring,11497.0,1715.0,82694.0,10796.0,3913.0,21778.0,132393.0,Burggrafenamt
2017,5.0,3,Spring,3493.0,704.0,26125.0,6337.0,3223.0,1980.0,41862.0,Eisacktal
2017,5.0,4,Spring,3592.0,1253.0,21700.0,15032.0,4278.0,2350.0,48205.0,Pustertal
2017,5.0,5,Spring,2541.0,825.0,18048.0,7924.0,3449.0,2218.0,35005.0,Salten-Schlern
2017,5.0,6,Spring,6120.0,1030.0,28192.0,6016.0,2357.0,4340.0,48055.0,Uberetsch-Unterland
2017,5.0,7,Spring,2029.0,850.0,15912.0,3267.0,1518.0,4961.0,28537.0,Vinschgau
2017,5.0,8,Spring,1267.0,707.0,10345.0,4863.0,1896.0,751.0,19829.0,Wipptal
2017,6.0,1,Summer,2457.0,848.0,11546.0,7467.0,7372.0,1326.0,31016.0,Bozen
2017,6.0,2,Summer,10221.0,3856.0,125279.0,15369.0,5833.0,15878.0,176436.0,Burggrafenamt
2017,6.0,3,Summer,3949.0,1595.0,47115.0,12114.0,5458.0,1757.0,71988.0,Eisacktal
2017,6.0,4,Summer,7355.0,5814.0,63298.0,79432.0,16391.0,4082.0,176372.0,Pustertal
2017,6.0,5,Summer,3957.0,2735.0,50549.0,31767.0,10829.0,3941.0,103778.0,Salten-Schlern
2017,6.0,6,Summer,5807.0,2741.0,45101.0,6634.0,3292.0,3421.0,66996.0,Uberetsch-Unterland
2017,6.0,7,Summer,3130.0,3508.0,32818.0,8834.0,3419.0,5456.0,57165.0,Vinschgau
2017,6.0,8,Summer,1275.0,1019.0,18569.0,8498.0,2848.0,697.0,32906.0,Wipptal
2017,7.0,1,Summer,2355.0,2192.0,11302.0,7583.0,10470.0,1756.0,35658.0,Bozen
2017,7.0,2,Summer,10462.0,9671.0,123548.0,22789.0,9187.0,23960.0,199617.0,Burggrafenamt
2017,7.0,3,Summer,3838.0,5818.0,45947.0,27633.0,8665.0,3218.0,95119.0,Eisacktal
2017,7.0,4,Summer,7702.0,10098.0,61767.0,188458.0,27139.0,7438.0,302602.0,Pustertal
2017,7.0,5,Summer,4058.0,5982.0,48528.0,69507.0,18294.0,5751.0,152120.0,Salten-Schlern
2017,7.0,6,Summer,5495.0,5487.0,43987.0,10157.0,7565.0,5712.0,78403.0,Uberetsch-Unterland
2017,7.0,7,Summer,3827.0,6840.0,37248.0,21389.0,5876.0,8261.0,83441.0,Vinschgau
2017,7.0,8,Summer,1634.0,4718.0,20542.0,16667.0,4434.0,1238.0,49233.0,Wipptal
2017,8.0,1,Summer,2914.0,1568.0,13159.0,9414.0,8234.0,1427.0,36716.0,Bozen
2017,8.0,2,Summer,10144.0,6852.0,137998.0,43671.0,6981.0,12850.0,218496.0,Burggrafenamt
2017,8.0,3,Summer,3328.0,3232.0,39402.0,47844.0,5704.0,1493.0,101003.0,Eisacktal
2017,8.0,4,Summer,5691.0,5077.0,48915.0,238647.0,17882.0,3512.0,319724.0,Pustertal
2017,8.0,5,Summer,3458.0,3448.0,44045.0,101354.0,10075.0,3001.0,165381.0,Salten-Schlern
2017,8.0,6,Summer,6359.0,3671.0,52866.0,13585.0,4028.0,3190.0,83699.0,Uberetsch-Unterland
2017,8.0,7,Summer,3851.0,4464.0,38864.0,34500.0,3776.0,4898.0,90353.0,Vinschgau
2017,8.0,8,Summer,1379.0,2206.0,17932.0,27165.0,1869.0,603.0,51154.0,Wipptal
2017,9.0,1,Autumn,2855.0,721.0,12972.0,8462.0,6714.0,1519.0,33243.0,Bozen
2017,9.0,2,Autumn,10999.0,2801.0,139678.0,13078.0,5715.0,19875.0,192146.0,Burggrafenamt
2017,9.0,3,Autumn,4948.0,1260.0,52689.0,11988.0,5235.0,2571.0,78691.0,Eisacktal
2017,9.0,4,Autumn,8571.0,3353.0,78298.0,63850.0,14828.0,5565.0,174465.0,Pustertal
2017,9.0,5,Autumn,4811.0,2271.0,61421.0,22876.0,9064.0,4724.0,105167.0,Salten-Schlern
2017,9.0,6,Autumn,7340.0,1188.0,51415.0,6586.0,3000.0,4937.0,74466.0,Uberetsch-Unterland
2017,9.0,7,Autumn,3487.0,2283.0,38589.0,8404.0,3586.0,5917.0,62266.0,Vinschgau
2017,9.0,8,Autumn,1754.0,871.0,23710.0,9502.0,2478.0,771.0,39086.0,Wipptal
2017,10.0,1,Autumn,3700.0,280.0,10737.0,9721.0,3936.0,1676.0,30050.0,Bozen
2017,10.0,2,Autumn,17047.0,957.0,122504.0,13758.0,3454.0,26075.0,183795.0,Burggrafenamt
2017,10.0,3,Autumn,6559.0,510.0,43803.0,9996.0,2602.0,3677.0,67147.0,Eisacktal
2017,10.0,4,Autumn,6786.0,607.0,41383.0,25762.0,3858.0,5223.0,83619.0,Pustertal
2017,10.0,5,Autumn,4714.0,483.0,37180.0,11837.0,4071.0,4179.0,62464.0,Salten-Schlern
2017,10.0,6,Autumn,7964.0,339.0,42667.0,6663.0,2256.0,5189.0,65078.0,Uberetsch-Unterland
2017,10.0,7,Autumn,2768.0,498.0,22416.0,8355.0,2544.0,6989.0,43570.0,Vinschgau
2017,10.0,8,Autumn,2304.0,305.0,16479.0,7351.0,1140.0,1412.0,28991.0,Wipptal
2017,11.0,1,Autumn,1867.0,142.0,3574.0,13315.0,2286.0,557.0,21741.0,Bozen
2017,11.0,2,Autumn,5957.0,181.0,14413.0,27833.0,2203.0,4891.0,55478.0,Burggrafenamt
2017,11.0,3,Autumn,2899.0,89.0,6249.0,10223.0,956.0,526.0,20942.0,Eisacktal
