Year,Month,District,Nationality,Arrivals,Present
2016,12.0,Percha,Beneluxstaaten,12,45
2016,12.0,Percha,Deutschland,340,1437
2016,12.0,Percha,Italien,907,3164
2016,12.0,Percha,Schweiz und Liechtenstein,3,14
2016,12.0,Percha,Österreich,18,56
2016,12.0,Pfalzen,Andere Länder,406,1638
2016,12.0,Pfalzen,Beneluxstaaten,57,303
2016,12.0,Pfalzen,Deutschland,807,3459
2016,12.0,Pfalzen,Italien,2154,6633
2016,12.0,Pfalzen,Schweiz und Liechtenstein,23,84
2016,12.0,Pfalzen,Österreich,88,234
2016,12.0,Pfatten,Andere Länder,2,18
2016,12.0,Pfatten,Deutschland,4,24
2016,12.0,Pfatten,Italien,21,61
2016,12.0,Pfitsch,Andere Länder,49,506
2016,12.0,Pfitsch,Beneluxstaaten,25,114
2016,12.0,Pfitsch,Deutschland,452,1454
2016,12.0,Pfitsch,Italien,1784,5101
2016,12.0,Pfitsch,Schweiz und Liechtenstein,19,61
2016,12.0,Pfitsch,Österreich,22,84
2016,12.0,Plaus,Andere Länder,14,35
2016,12.0,Plaus,Deutschland,195,693
2016,12.0,Plaus,Italien,450,960
2016,12.0,Plaus,Schweiz und Liechtenstein,59,202
2016,12.0,Plaus,Österreich,10,30
2016,12.0,Prad am Stilfser Joch,Andere Länder,96,306
2016,12.0,Prad am Stilfser Joch,Beneluxstaaten,23,138
2016,12.0,Prad am Stilfser Joch,Deutschland,634,2832
2016,12.0,Prad am Stilfser Joch,Italien,776,1989
2016,12.0,Prad am Stilfser Joch,Schweiz und Liechtenstein,117,368
2016,12.0,Prad am Stilfser Joch,Österreich,25,60
2016,12.0,Prags,Andere Länder,54,200
2016,12.0,Prags,Beneluxstaaten,9,52
2016,12.0,Prags,Deutschland,251,960
2016,12.0,Prags,Italien,2403,6130
2016,12.0,Prags,Schweiz und Liechtenstein,4,14
2016,12.0,Prags,Österreich,10,28
2016,12.0,Prettau,Andere Länder,19,58
2016,12.0,Prettau,Deutschland,41,159
2016,12.0,Prettau,Italien,233,728
2016,12.0,Proveis,Deutschland,2,16
2016,12.0,Proveis,Italien,27,79
2016,12.0,Rasen-Antholz,Andere Länder,1185,5202
2016,12.0,Rasen-Antholz,Beneluxstaaten,146,727
2016,12.0,Rasen-Antholz,Deutschland,1880,9126
2016,12.0,Rasen-Antholz,Italien,5893,17678
2016,12.0,Rasen-Antholz,Schweiz und Liechtenstein,48,274
2016,12.0,Rasen-Antholz,Österreich,214,658
2016,12.0,Ratschings,Andere Länder,668,3605
2016,12.0,Ratschings,Beneluxstaaten,152,854
2016,12.0,Ratschings,Deutschland,5505,22758
2016,12.0,Ratschings,Italien,7408,22265
2016,12.0,Ratschings,Schweiz und Liechtenstein,291,1234
2016,12.0,Ratschings,Österreich,312,1008
2016,12.0,Riffian,Andere Länder,7,15
2016,12.0,Riffian,Beneluxstaaten,1,6
2016,12.0,Riffian,Deutschland,9,17
2016,12.0,Riffian,Italien,351,613
2016,12.0,Riffian,Schweiz und Liechtenstein,3,9
2016,12.0,Riffian,Österreich,2,2
2016,12.0,Ritten,Andere Länder,251,799
2016,12.0,Ritten,Beneluxstaaten,112,517
2016,12.0,Ritten,Deutschland,1561,5963
2016,12.0,Ritten,Italien,6256,14322
2016,12.0,Ritten,Schweiz und Liechtenstein,86,294
2016,12.0,Ritten,Österreich,166,581
2016,12.0,Rodeneck,Andere Länder,187,658
2016,12.0,Rodeneck,Deutschland,607,2463
2016,12.0,Rodeneck,Italien,875,2047
2016,12.0,Rodeneck,Schweiz und Liechtenstein,1,5
2016,12.0,Rodeneck,Österreich,5,10
2016,12.0,Salurn,Andere Länder,33,48
2016,12.0,Salurn,Beneluxstaaten,9,9
2016,12.0,Salurn,Deutschland,58,220
2016,12.0,Salurn,Italien,689,1105
2016,12.0,Salurn,Schweiz und Liechtenstein,6,18
2016,12.0,Salurn,Österreich,4,10
2016,12.0,Sand in Taufers,Andere Länder,348,1567
2016,12.0,Sand in Taufers,Beneluxstaaten,47,310
2016,12.0,Sand in Taufers,Deutschland,2469,10958
2016,12.0,Sand in Taufers,Italien,6102,17695
2016,12.0,Sand in Taufers,Schweiz und Liechtenstein,83,281
2016,12.0,Sand in Taufers,Österreich,122,359
2016,12.0,Sarntal,Andere Länder,73,338
2016,12.0,Sarntal,Beneluxstaaten,28,129
2016,12.0,Sarntal,Deutschland,675,2867
2016,12.0,Sarntal,Italien,2146,5057
2016,12.0,Sarntal,Schweiz und Liechtenstein,29,82
2016,12.0,Sarntal,Österreich,48,132
2016,12.0,Schenna,Andere Länder,235,917
2016,12.0,Schenna,Beneluxstaaten,31,170
2016,12.0,Schenna,Deutschland,2240,9876
2016,12.0,Schenna,Italien,6306,15234
2016,12.0,Schenna,Schweiz und Liechtenstein,464,1763
2016,12.0,Schenna,Österreich,212,590
2016,12.0,Schlanders,Andere Länder,73,554
2016,12.0,Schlanders,Beneluxstaaten,22,117
2016,12.0,Schlanders,Deutschland,454,1814
2016,12.0,Schlanders,Italien,979,2308
2016,12.0,Schlanders,Schweiz und Liechtenstein,57,190
2016,12.0,Schlanders,Österreich,59,116
2016,12.0,Schluderns,Andere Länder,21,59
2016,12.0,Schluderns,Beneluxstaaten,6,6
2016,12.0,Schluderns,Deutschland,160,658
2016,12.0,Schluderns,Italien,274,667
2016,12.0,Schluderns,Schweiz und Liechtenstein,49,160
2016,12.0,Schluderns,Österreich,32,63
2016,12.0,Schnals,Andere Länder,857,5149
2016,12.0,Schnals,Beneluxstaaten,100,593
2016,12.0,Schnals,Deutschland,1569,6955
2016,12.0,Schnals,Italien,2672,8294
2016,12.0,Schnals,Schweiz und Liechtenstein,119,455
2016,12.0,Schnals,Österreich,210,724
2016,12.0,Sexten,Andere Länder,1152,5034
2016,12.0,Sexten,Beneluxstaaten,107,496
2016,12.0,Sexten,Deutschland,2052,11047
2016,12.0,Sexten,Italien,10050,33451
2016,12.0,Sexten,Schweiz und Liechtenstein,115,508
2016,12.0,Sexten,Österreich,228,806
2016,12.0,St.Christina in Gröden,Andere Länder,1008,4396
2016,12.0,St.Christina in Gröden,Beneluxstaaten,398,2110
2016,12.0,St.Christina in Gröden,Deutschland,1436,5939
2016,12.0,St.Christina in Gröden,Italien,4668,16036
2016,12.0,St.Christina in Gröden,Schweiz und Liechtenstein,223,767
2016,12.0,St.Christina in Gröden,Österreich,167,380
2016,12.0,St.Leonhard in Passeier,Andere Länder,86,301
2016,12.0,St.Leonhard in Passeier,Beneluxstaaten,52,338
2016,12.0,St.Leonhard in Passeier,Deutschland,1365,5922
2016,12.0,St.Leonhard in Passeier,Italien,1547,4017
2016,12.0,St.Leonhard in Passeier,Schweiz und Liechtenstein,358,1573
2016,12.0,St.Leonhard in Passeier,Österreich,136,464
2016,12.0,St.Lorenzen,Andere Länder,858,3352
2016,12.0,St.Lorenzen,Beneluxstaaten,284,1471
2016,12.0,St.Lorenzen,Deutschland,2199,9703
2016,12.0,St.Lorenzen,Italien,4879,15362
2016,12.0,St.Lorenzen,Schweiz und Liechtenstein,75,310
2016,12.0,St.Lorenzen,Österreich,172,397
2016,12.0,St.Martin in Passeier,Andere Länder,85,314
2016,12.0,St.Martin in Passeier,Beneluxstaaten,35,249
2016,12.0,St.Martin in Passeier,Deutschland,1164,5354
2016,12.0,St.Martin in Passeier,Italien,2590,6992
2016,12.0,St.Martin in Passeier,Schweiz und Liechtenstein,554,2346
2016,12.0,St.Martin in Passeier,Österreich,336,1128
2016,12.0,St.Martin in Thurn,Andere Länder,398,1788
2016,12.0,St.Martin in Thurn,Beneluxstaaten,103,372
2016,12.0,St.Martin in Thurn,Deutschland,462,2128
2016,12.0,St.Martin in Thurn,Italien,1647,5235
2016,12.0,St.Martin in Thurn,Schweiz und Liechtenstein,31,93
2016,12.0,St.Martin in Thurn,Österreich,21,43
2016,12.0,St.Pankraz,Deutschland,119,479
2016,12.0,St.Pankraz,Italien,153,458
2016,12.0,St.Pankraz,Schweiz und Liechtenstein,10,32
2016,12.0,St.Pankraz,Österreich,2,6
2016,12.0,St.Ulrich,Andere Länder,1451,7450
2016,12.0,St.Ulrich,Beneluxstaaten,282,1409
2016,12.0,St.Ulrich,Deutschland,763,3186
2016,12.0,St.Ulrich,Italien,10832,42691
2016,12.0,St.Ulrich,Schweiz und Liechtenstein,172,748
2016,12.0,St.Ulrich,Österreich,76,290
2016,12.0,Sterzing,Andere Länder,211,889
2016,12.0,Sterzing,Beneluxstaaten,45,124
2016,12.0,Sterzing,Deutschland,1253,3423
2016,12.0,Sterzing,Italien,7457,18481
2016,12.0,Sterzing,Schweiz und Liechtenstein,90,224
2016,12.0,Sterzing,Österreich,188,327
2016,12.0,Stilfs,Andere Länder,424,2245
2016,12.0,Stilfs,Beneluxstaaten,436,2302
2016,12.0,Stilfs,Deutschland,3788,18740
2016,12.0,Stilfs,Italien,1664,4723
2016,12.0,Stilfs,Schweiz und Liechtenstein,188,808
2016,12.0,Stilfs,Österreich,62,193
2016,12.0,Taufers im Münstertal,Andere Länder,19,58
2016,12.0,Taufers im Münstertal,Deutschland,90,468
2016,12.0,Taufers im Münstertal,Italien,56,158
2016,12.0,Taufers im Münstertal,Schweiz und Liechtenstein,25,105
2016,12.0,Terenten,Andere Länder,248,866
2016,12.0,Terenten,Beneluxstaaten,21,115
2016,12.0,Terenten,Deutschland,894,3583
2016,12.0,Terenten,Italien,2517,7319
2016,12.0,Terenten,Schweiz und Liechtenstein,64,231
2016,12.0,Terenten,Österreich,76,182
2016,12.0,Terlan,Andere Länder,56,185
2016,12.0,Terlan,Beneluxstaaten,5,14
2016,12.0,Terlan,Deutschland,163,460
2016,12.0,Terlan,Italien,1558,3422
2016,12.0,Terlan,Schweiz und Liechtenstein,45,88
2016,12.0,Terlan,Österreich,44,87
2016,12.0,Tiers,Andere Länder,10,37
2016,12.0,Tiers,Beneluxstaaten,11,39
2016,12.0,Tiers,Deutschland,530,2131
2016,12.0,Tiers,Italien,562,1696
2016,12.0,Tiers,Schweiz und Liechtenstein,22,73
2016,12.0,Tiers,Österreich,13,55
2016,12.0,Tirol,Andere Länder,76,200
2016,12.0,Tirol,Beneluxstaaten,12,50
2016,12.0,Tirol,Deutschland,539,2093
2016,12.0,Tirol,Italien,3229,6609
2016,12.0,Tirol,Schweiz und Liechtenstein,136,542
2016,12.0,Tirol,Österreich,39,109
2016,12.0,Tisens,Andere Länder,35,109
2016,12.0,Tisens,Beneluxstaaten,4,4
2016,12.0,Tisens,Deutschland,227,835
2016,12.0,Tisens,Italien,1014,2385
2016,12.0,Tisens,Schweiz und Liechtenstein,28,88
2016,12.0,Tisens,Österreich,38,108
2016,12.0,Toblach,Andere Länder,525,2377
2016,12.0,Toblach,Beneluxstaaten,66,386
2016,12.0,Toblach,Deutschland,697,3036
2016,12.0,Toblach,Italien,9850,30198
2016,12.0,Toblach,Schweiz und Liechtenstein,56,220
2016,12.0,Toblach,Österreich,184,306
2016,12.0,Tramin a.d. Weinstr.,Andere Länder,26,105
2016,12.0,Tramin a.d. Weinstr.,Beneluxstaaten,1,1
2016,12.0,Tramin a.d. Weinstr.,Deutschland,59,193
2016,12.0,Tramin a.d. Weinstr.,Italien,636,1492
2016,12.0,Tramin a.d. Weinstr.,Schweiz und Liechtenstein,7,16
2016,12.0,Tramin a.d. Weinstr.,Österreich,9,23
2016,12.0,Truden im Naturpark,Andere Länder,133,907
2016,12.0,Truden im Naturpark,Beneluxstaaten,2,30
2016,12.0,Truden im Naturpark,Deutschland,167,446
2016,12.0,Truden im Naturpark,Italien,559,1434
2016,12.0,Truden im Naturpark,Schweiz und Liechtenstein,178,424
2016,12.0,Truden im Naturpark,Österreich,8,21
2016,12.0,Tscherms,Deutschland,94,289
2016,12.0,Tscherms,Italien,589,1203
2016,12.0,Tscherms,Schweiz und Liechtenstein,25,47
2016,12.0,Tscherms,Österreich,9,21
2016,12.0,U.L.Frau i.W.-St.Felix,Andere Länder,7,13
2016,12.0,U.L.Frau i.W.-St.Felix,Deutschland,24,70
2016,12.0,U.L.Frau i.W.-St.Felix,Italien,166,308
2016,12.0,Ulten,Andere Länder,30,106
2016,12.0,Ulten,Beneluxstaaten,16,106
2016,12.0,Ulten,Deutschland,969,4326
2016,12.0,Ulten,Italien,1377,3663
2016,12.0,Ulten,Schweiz und Liechtenstein,45,210
2016,12.0,Ulten,Österreich,81,210
2016,12.0,Vahrn,Andere Länder,124,505
2016,12.0,Vahrn,Beneluxstaaten,45,190
2016,12.0,Vahrn,Deutschland,556,1699
2016,12.0,Vahrn,Italien,2302,5616
2016,12.0,Vahrn,Schweiz und Liechtenstein,108,333
2016,12.0,Vahrn,Österreich,142,268
2016,12.0,Villanders,Andere Länder,38,179
2016,12.0,Villanders,Beneluxstaaten,30,100
2016,12.0,Villanders,Deutschland,1014,3934
2016,12.0,Villanders,Italien,725,1993
2016,12.0,Villanders,Schweiz und Liechtenstein,71,234
2016,12.0,Villanders,Österreich,90,239
2016,12.0,Villnöss,Andere Länder,71,333
2016,12.0,Villnöss,Beneluxstaaten,9,44
2016,12.0,Villnöss,Deutschland,209,935
2016,12.0,Villnöss,Italien,1206,3699
2016,12.0,Villnöss,Österreich,10,39
2016,12.0,Vintl,Andere Länder,73,263
2016,12.0,Vintl,Beneluxstaaten,5,15
2016,12.0,Vintl,Deutschland,504,1382
2016,12.0,Vintl,Italien,771,1949
2016,12.0,Vintl,Schweiz und Liechtenstein,304,673
2016,12.0,Vintl,Österreich,38,45
2016,12.0,Völs am Schlern,Andere Länder,247,1285
2016,12.0,Völs am Schlern,Beneluxstaaten,89,534
2016,12.0,Völs am Schlern,Deutschland,1447,6181
2016,12.0,Völs am Schlern,Italien,2429,8295
2016,12.0,Völs am Schlern,Schweiz und Liechtenstein,46,173
2016,12.0,Völs am Schlern,Österreich,27,105
2016,12.0,Vöran,Andere Länder,10,34
2016,12.0,Vöran,Deutschland,114,433
2016,12.0,Vöran,Italien,245,652
2016,12.0,Vöran,Schweiz und Liechtenstein,11,42
2016,12.0,Vöran,Österreich,4,12
2016,12.0,Waidbruck,Andere Länder,0,66
2016,12.0,Welsberg-Taisten,Andere Länder,259,1111
2016,12.0,Welsberg-Taisten,Beneluxstaaten,37,231
2016,12.0,Welsberg-Taisten,Deutschland,591,2836
2016,12.0,Welsberg-Taisten,Italien,3043,8745
2016,12.0,Welsberg-Taisten,Schweiz und Liechtenstein,58,215
2016,12.0,Welsberg-Taisten,Österreich,59,187
2016,12.0,Welschnofen,Andere Länder,376,1434
2016,12.0,Welschnofen,Beneluxstaaten,45,195
2016,12.0,Welschnofen,Deutschland,1334,5644
2016,12.0,Welschnofen,Italien,2294,7111
2016,12.0,Welschnofen,Schweiz und Liechtenstein,100,350
2016,12.0,Welschnofen,Österreich,69,153
2016,12.0,Wengen,Andere Länder,191,810
2016,12.0,Wengen,Beneluxstaaten,26,105
2016,12.0,Wengen,Deutschland,387,1587
2016,12.0,Wengen,Italien,1086,3588
2016,12.0,Wengen,Schweiz und Liechtenstein,7,11
2016,12.0,Wengen,Österreich,5,19
2016,12.0,Wolkenstein in Gröden,Andere Länder,4884,23317
2016,12.0,Wolkenstein in Gröden,Beneluxstaaten,1061,5660
2016,12.0,Wolkenstein in Gröden,Deutschland,4162,17462
2016,12.0,Wolkenstein in Gröden,Italien,14846,55181
2016,12.0,Wolkenstein in Gröden,Schweiz und Liechtenstein,748,3067
2016,12.0,Wolkenstein in Gröden,Österreich,471,1566
2017,1.0,Abtei,Andere Länder,6173,37994
2017,1.0,Abtei,Beneluxstaaten,712,4619
2017,1.0,Abtei,Deutschland,6441,41543
2017,1.0,Abtei,Italien,15637,85103
2017,1.0,Abtei,Schweiz und Liechtenstein,347,2060
2017,1.0,Abtei,Österreich,329,1674
2017,1.0,Ahrntal,Andere Länder,1082,6078
2017,1.0,Ahrntal,Beneluxstaaten,566,3015
2017,1.0,Ahrntal,Deutschland,13409,72520
2017,1.0,Ahrntal,Italien,6596,26645
2017,1.0,Ahrntal,Schweiz und Liechtenstein,324,1445
2017,1.0,Ahrntal,Österreich,290,991
2017,1.0,Aldein,Andere Länder,3,42
2017,1.0,Aldein,Beneluxstaaten,1,3
2017,1.0,Aldein,Deutschland,1084,6440
2017,1.0,Aldein,Italien,608,2234
2017,1.0,Aldein,Schweiz und Liechtenstein,7,14
2017,1.0,Aldein,Österreich,2,14
2017,1.0,Algund,Andere Länder,46,328
2017,1.0,Algund,Beneluxstaaten,2,14
2017,1.0,Algund,Deutschland,218,2218
2017,1.0,Algund,Italien,1469,5164
2017,1.0,Algund,Schweiz und Liechtenstein,23,185
2017,1.0,Algund,Österreich,41,156
2017,1.0,Altrei,Andere Länder,2,4
2017,1.0,Altrei,Deutschland,142,563
2017,1.0,Altrei,Italien,53,238
2017,1.0,Andrian,Andere Länder,61,258
2017,1.0,Andrian,Deutschland,20,90
2017,1.0,Andrian,Italien,280,1235
2017,1.0,Andrian,Schweiz und Liechtenstein,0,2
2017,1.0,Auer,Andere Länder,156,246
2017,1.0,Auer,Beneluxstaaten,2,4
2017,1.0,Auer,Deutschland,186,643
2017,1.0,Auer,Italien,1007,2726
2017,1.0,Auer,Schweiz und Liechtenstein,7,8
2017,1.0,Auer,Österreich,36,96
2017,1.0,Barbian,Andere Länder,43,326
2017,1.0,Barbian,Beneluxstaaten,16,112
2017,1.0,Barbian,Deutschland,1114,4867
2017,1.0,Barbian,Italien,135,461
2017,1.0,Barbian,Schweiz und Liechtenstein,24,129
2017,1.0,Barbian,Österreich,12,37
2017,1.0,Bozen,Andere Länder,2336,5061
2017,1.0,Bozen,Beneluxstaaten,120,201
2017,1.0,Bozen,Deutschland,1799,3823
2017,1.0,Bozen,Italien,12862,25391
2017,1.0,Bozen,Schweiz und Liechtenstein,241,437
2017,1.0,Bozen,Österreich,642,1204
2017,1.0,Branzoll,Andere Länder,20,132
2017,1.0,Branzoll,Deutschland,4,8
2017,1.0,Branzoll,Italien,158,585
2017,1.0,Branzoll,Schweiz und Liechtenstein,2,8
2017,1.0,Branzoll,Österreich,7,12
2017,1.0,Brenner,Andere Länder,98,254
2017,1.0,Brenner,Beneluxstaaten,143,849
2017,1.0,Brenner,Deutschland,2679,13113
2017,1.0,Brenner,Italien,1863,7473
2017,1.0,Brenner,Schweiz und Liechtenstein,67,354
2017,1.0,Brenner,Österreich,17,68
2017,1.0,Brixen,Andere Länder,1587,6397
2017,1.0,Brixen,Beneluxstaaten,137,538
2017,1.0,Brixen,Deutschland,4405,19577
2017,1.0,Brixen,Italien,5864,19577
2017,1.0,Brixen,Schweiz und Liechtenstein,165,523
2017,1.0,Brixen,Österreich,273,632
2017,1.0,Bruneck,Andere Länder,4102,23261
2017,1.0,Bruneck,Beneluxstaaten,467,2187
2017,1.0,Bruneck,Deutschland,3817,19667
2017,1.0,Bruneck,Italien,5985,24937
2017,1.0,Bruneck,Schweiz und Liechtenstein,243,1129
2017,1.0,Bruneck,Österreich,442,1661
2017,1.0,Burgstall,Andere Länder,52,155
2017,1.0,Burgstall,Beneluxstaaten,15,58
2017,1.0,Burgstall,Deutschland,162,699
2017,1.0,Burgstall,Italien,729,1759
2017,1.0,Burgstall,Schweiz und Liechtenstein,21,81
2017,1.0,Burgstall,Österreich,30,51
2017,1.0,Corvara,Andere Länder,6027,38823
2017,1.0,Corvara,Beneluxstaaten,854,5291
2017,1.0,Corvara,Deutschland,6521,40889
2017,1.0,Corvara,Italien,12221,67765
2017,1.0,Corvara,Schweiz und Liechtenstein,433,2584
2017,1.0,Corvara,Österreich,476,2455
2017,1.0,Deutschnofen,Andere Länder,1036,5592
2017,1.0,Deutschnofen,Beneluxstaaten,187,1218
2017,1.0,Deutschnofen,Deutschland,4873,28240
2017,1.0,Deutschnofen,Italien,2728,10814
2017,1.0,Deutschnofen,Schweiz und Liechtenstein,162,865
2017,1.0,Deutschnofen,Österreich,131,479
2017,1.0,Enneberg,Andere Länder,4934,27908
2017,1.0,Enneberg,Beneluxstaaten,283,1287
2017,1.0,Enneberg,Deutschland,2358,14041
2017,1.0,Enneberg,Italien,10084,55926
2017,1.0,Enneberg,Schweiz und Liechtenstein,130,702
2017,1.0,Enneberg,Österreich,191,676
2017,1.0,Eppan a.d. Weinstr.,Andere Länder,87,1091
2017,1.0,Eppan a.d. Weinstr.,Beneluxstaaten,8,58
2017,1.0,Eppan a.d. Weinstr.,Deutschland,246,1241
2017,1.0,Eppan a.d. Weinstr.,Italien,1598,6573
2017,1.0,Eppan a.d. Weinstr.,Schweiz und Liechtenstein,30,93
2017,1.0,Eppan a.d. Weinstr.,Österreich,71,151
2017,1.0,Feldthurns,Andere Länder,73,302
2017,1.0,Feldthurns,Beneluxstaaten,23,62
2017,1.0,Feldthurns,Deutschland,607,2410
2017,1.0,Feldthurns,Italien,576,2111
2017,1.0,Feldthurns,Schweiz und Liechtenstein,51,312
2017,1.0,Feldthurns,Österreich,225,557
2017,1.0,Franzensfeste,Andere Länder,20,34
2017,1.0,Franzensfeste,Beneluxstaaten,20,20
2017,1.0,Franzensfeste,Deutschland,172,377
2017,1.0,Franzensfeste,Italien,448,1833
2017,1.0,Franzensfeste,Schweiz und Liechtenstein,1,16
2017,1.0,Freienfeld,Andere Länder,211,541
2017,1.0,Freienfeld,Beneluxstaaten,47,55
2017,1.0,Freienfeld,Deutschland,1610,4353
2017,1.0,Freienfeld,Italien,1795,5119
2017,1.0,Freienfeld,Schweiz und Liechtenstein,18,72
2017,1.0,Freienfeld,Österreich,38,80
2017,1.0,Gais,Andere Länder,299,1554
2017,1.0,Gais,Beneluxstaaten,220,870
2017,1.0,Gais,Deutschland,2566,10504
2017,1.0,Gais,Italien,1647,6632
2017,1.0,Gais,Schweiz und Liechtenstein,45,222
2017,1.0,Gais,Österreich,125,383
2017,1.0,Gargazon,Andere Länder,4,74
2017,1.0,Gargazon,Beneluxstaaten,1,4
2017,1.0,Gargazon,Deutschland,44,525
2017,1.0,Gargazon,Italien,92,560
2017,1.0,Gargazon,Schweiz und Liechtenstein,6,39
2017,1.0,Gargazon,Österreich,2,5
2017,1.0,Glurns,Andere Länder,6,21
2017,1.0,Glurns,Deutschland,35,217
2017,1.0,Glurns,Italien,64,139
2017,1.0,Glurns,Schweiz und Liechtenstein,7,37
2017,1.0,Glurns,Österreich,2,4
2017,1.0,Graun im Vinschgau,Andere Länder,237,1277
2017,1.0,Graun im Vinschgau,Beneluxstaaten,321,1849
2017,1.0,Graun im Vinschgau,Deutschland,6029,33265
2017,1.0,Graun im Vinschgau,Italien,1014,3246
2017,1.0,Graun im Vinschgau,Schweiz und Liechtenstein,866,3581
2017,1.0,Graun im Vinschgau,Österreich,75,367
2017,1.0,Gsies,Andere Länder,397,2039
2017,1.0,Gsies,Beneluxstaaten,19,104
2017,1.0,Gsies,Deutschland,1237,7136
2017,1.0,Gsies,Italien,3134,13989
2017,1.0,Gsies,Schweiz und Liechtenstein,65,351
2017,1.0,Gsies,Österreich,112,447
2017,1.0,Hafling,Andere Länder,317,1598
2017,1.0,Hafling,Beneluxstaaten,48,265
2017,1.0,Hafling,Deutschland,2070,12460
2017,1.0,Hafling,Italien,2504,8245
2017,1.0,Hafling,Schweiz und Liechtenstein,465,2069
2017,1.0,Hafling,Österreich,232,699
2017,1.0,Innichen,Andere Länder,1460,7908
2017,1.0,Innichen,Beneluxstaaten,85,467
2017,1.0,Innichen,Deutschland,1290,6819
2017,1.0,Innichen,Italien,9008,43626
2017,1.0,Innichen,Schweiz und Liechtenstein,49,316
2017,1.0,Innichen,Österreich,251,977
2017,1.0,Jenesien,Andere Länder,30,91
2017,1.0,Jenesien,Beneluxstaaten,0,28
2017,1.0,Jenesien,Deutschland,121,887
2017,1.0,Jenesien,Italien,316,1096
2017,1.0,Jenesien,Schweiz und Liechtenstein,0,32
2017,1.0,Jenesien,Österreich,4,29
2017,1.0,Kaltern a.d. Weinstr.,Andere Länder,19,122
2017,1.0,Kaltern a.d. Weinstr.,Beneluxstaaten,0,0
2017,1.0,Kaltern a.d. Weinstr.,Deutschland,68,525
2017,1.0,Kaltern a.d. Weinstr.,Italien,311,1220
2017,1.0,Kaltern a.d. Weinstr.,Schweiz und Liechtenstein,0,0
2017,1.0,Kaltern a.d. Weinstr.,Österreich,5,81
2017,1.0,Karneid,Andere Länder,50,136
2017,1.0,Karneid,Beneluxstaaten,4,7
2017,1.0,Karneid,Deutschland,107,482
2017,1.0,Karneid,Italien,594,1377
2017,1.0,Karneid,Schweiz und Liechtenstein,6,6
2017,1.0,Karneid,Österreich,3,5
2017,1.0,Kastelbell-Tschars,Andere Länder,8,32
2017,1.0,Kastelbell-Tschars,Deutschland,23,121
2017,1.0,Kastelbell-Tschars,Italien,35,192
2017,1.0,Kastelbell-Tschars,Schweiz und Liechtenstein,4,10
2017,1.0,Kastelbell-Tschars,Österreich,12,41
2017,1.0,Kastelruth,Andere Länder,4927,30407
2017,1.0,Kastelruth,Beneluxstaaten,963,6411
2017,1.0,Kastelruth,Deutschland,10778,69904
2017,1.0,Kastelruth,Italien,13500,65407
2017,1.0,Kastelruth,Schweiz und Liechtenstein,452,2490
2017,1.0,Kastelruth,Österreich,301,1387
2017,1.0,Kiens,Andere Länder,1366,7871
2017,1.0,Kiens,Beneluxstaaten,100,520
2017,1.0,Kiens,Deutschland,3513,15555
2017,1.0,Kiens,Italien,2603,9459
2017,1.0,Kiens,Schweiz und Liechtenstein,37,203
2017,1.0,Kiens,Österreich,87,262
2017,1.0,Klausen,Andere Länder,155,453
2017,1.0,Klausen,Beneluxstaaten,131,240
2017,1.0,Klausen,Deutschland,763,2474
2017,1.0,Klausen,Italien,1100,2917
2017,1.0,Klausen,Schweiz und Liechtenstein,8,18
2017,1.0,Klausen,Österreich,203,732
2017,1.0,Kuens,Beneluxstaaten,0,6
2017,1.0,Kuens,Deutschland,11,195
2017,1.0,Kuens,Italien,14,87
2017,1.0,Kuens,Schweiz und Liechtenstein,1,8
2017,1.0,Kuens,Österreich,2,43
2017,1.0,Kurtatsch a.d. Weinstr.,Andere Länder,3,4
2017,1.0,Kurtatsch a.d. Weinstr.,Deutschland,34,185
2017,1.0,Kurtatsch a.d. Weinstr.,Italien,60,280
2017,1.0,Kurtatsch a.d. Weinstr.,Schweiz und Liechtenstein,6,13
2017,1.0,Kurtatsch a.d. Weinstr.,Österreich,3,5
2017,1.0,Kurtinig a.d. Weinstr.,Andere Länder,90,131
2017,1.0,Kurtinig a.d. Weinstr.,Beneluxstaaten,7,7
2017,1.0,Kurtinig a.d. Weinstr.,Deutschland,88,320
2017,1.0,Kurtinig a.d. Weinstr.,Italien,250,440
2017,1.0,Kurtinig a.d. Weinstr.,Schweiz und Liechtenstein,2,2
2017,1.0,Kurtinig a.d. Weinstr.,Österreich,8,61
2017,1.0,Laas,Andere Länder,41,184
2017,1.0,Laas,Deutschland,7,120
2017,1.0,Laas,Italien,45,170
2017,1.0,Laas,Österreich,0,31
2017,1.0,Lajen,Andere Länder,242,1430
2017,1.0,Lajen,Beneluxstaaten,83,536
2017,1.0,Lajen,Deutschland,1101,5080
2017,1.0,Lajen,Italien,1021,4061
2017,1.0,Lajen,Schweiz und Liechtenstein,2,38
2017,1.0,Lajen,Österreich,148,472
2017,1.0,Lana,Andere Länder,62,357
2017,1.0,Lana,Beneluxstaaten,7,46
2017,1.0,Lana,Deutschland,302,2124
2017,1.0,Lana,Italien,849,3885
2017,1.0,Lana,Schweiz und Liechtenstein,47,346
2017,1.0,Lana,Österreich,28,148
2017,1.0,Latsch,Andere Länder,215,1157
2017,1.0,Latsch,Beneluxstaaten,1,13
2017,1.0,Latsch,Deutschland,126,832
2017,1.0,Latsch,Italien,372,1210
2017,1.0,Latsch,Schweiz und Liechtenstein,50,231
2017,1.0,Latsch,Österreich,49,144
