,Year,Month,District,Category,Arrivals,Present
5418,2019,6.0,Val Pusteria,3 Star Hotel,63587,211372
5419,2019,6.0,Val Pusteria,4-5 Star Hotel,46240,188849
5420,2019,6.0,Val Pusteria,Other,6752,13619
5421,2019,6.0,Val Pusteria,Campings,16430,59762
5422,2019,6.0,Val Pusteria,Private Lodging,9876,45463
5423,2019,6.0,Val Pusteria,Private Lodging,667,1944
5424,2019,6.0,Val Pusteria,Residence,14500,62322
5425,2019,6.0,Val Pusteria,Agricaltural Lodging,14355,74243
5426,2019,6.0,Salto-Sciliar,1-2 Star Hotel,6282,21322
5427,2019,6.0,Salto-Sciliar,3 Star Hotel,39886,150275
5428,2019,6.0,Salto-Sciliar,4-5 Star Hotel,38159,154752
5429,2019,6.0,Salto-Sciliar,Other,1872,6710
5430,2019,6.0,Salto-Sciliar,Campings,4029,17031
5431,2019,6.0,Salto-Sciliar,Private Lodging,8506,40488
5432,2019,6.0,Salto-Sciliar,Private Lodging,11,79
5433,2019,6.0,Salto-Sciliar,Residence,9480,37117
5434,2019,6.0,Salto-Sciliar,Agricaltural Lodging,7698,42999
5435,2019,6.0,Val Venosta,1-2 Star Hotel,6112,15689
5436,2019,6.0,Val Venosta,3 Star Hotel,22519,70507
5437,2019,6.0,Val Venosta,4-5 Star Hotel,10132,37715
5438,2019,6.0,Val Venosta,Other,1363,2055
5439,2019,6.0,Val Venosta,Campings,8913,35483
5440,2019,6.0,Val Venosta,Private Lodging,1822,7476
5441,2019,6.0,Val Venosta,Private Lodging,4,4
5442,2019,6.0,Val Venosta,Residence,4015,18211
5443,2019,6.0,Val Venosta,Agricaltural Lodging,3817,19165
5444,2019,6.0,Alta Valle Isarco,1-2 Star Hotel,4612,8108
5445,2019,6.0,Alta Valle Isarco,3 Star Hotel,15280,35503
5446,2019,6.0,Alta Valle Isarco,4-5 Star Hotel,12643,49011
5447,2019,6.0,Alta Valle Isarco,Other,346,693
5448,2019,6.0,Alta Valle Isarco,Campings,1193,1828
5449,2019,6.0,Alta Valle Isarco,Private Lodging,367,2165
5450,2019,6.0,Alta Valle Isarco,Residence,1130,5582
5451,2019,6.0,Alta Valle Isarco,Agricaltural Lodging,1461,4753
5452,2019,6.0,Oltradige-Bassa Ates.,1-2 Star Hotel,6014,19618
5453,2019,6.0,Oltradige-Bassa Ates.,3 Star Hotel,31425,106076
5454,2019,6.0,Oltradige-Bassa Ates.,4-5 Star Hotel,12287,55088
5455,2019,6.0,Oltradige-Bassa Ates.,Other,534,1227
5456,2019,6.0,Oltradige-Bassa Ates.,Campings,8129,31857
5457,2019,6.0,Oltradige-Bassa Ates.,Private Lodging,2849,14878
5458,2019,6.0,Oltradige-Bassa Ates.,Residence,1935,12559
5459,2019,6.0,Oltradige-Bassa Ates.,Agricaltural Lodging,8466,51185
5460,2019,7.0,Bolzano,1-2 Star Hotel,2584,7768
5461,2019,7.0,Bolzano,3 Star Hotel,10986,19208
5462,2019,7.0,Bolzano,4-5 Star Hotel,15146,26704
5463,2019,7.0,Bolzano,Other,1631,2468
5464,2019,7.0,Bolzano,Campings,1836,6712
5465,2019,7.0,Bolzano,Private Lodging,4378,10580
5466,2019,7.0,Bolzano,Residence,42,669
5467,2019,7.0,Bolzano,Agricaltural Lodging,470,1998
5468,2019,7.0,Burgraviato,1-2 Star Hotel,12884,53416
5469,2019,7.0,Burgraviato,3 Star Hotel,66430,312323
5470,2019,7.0,Burgraviato,4-5 Star Hotel,55841,312771
5471,2019,7.0,Burgraviato,Other,5939,13834
5472,2019,7.0,Burgraviato,Campings,16342,75024
5473,2019,7.0,Burgraviato,Private Lodging,11262,60535
5474,2019,7.0,Burgraviato,Private Lodging,143,745
5475,2019,7.0,Burgraviato,Residence,16862,117224
5476,2019,7.0,Burgraviato,Agricaltural Lodging,12209,93769
5477,2019,7.0,Valle Isarco,1-2 Star Hotel,11582,55369
5478,2019,7.0,Valle Isarco,3 Star Hotel,35253,141992
5479,2019,7.0,Valle Isarco,4-5 Star Hotel,20828,91222
5480,2019,7.0,Valle Isarco,Other,8243,19588
5481,2019,7.0,Valle Isarco,Campings,4728,8310
5482,2019,7.0,Valle Isarco,Private Lodging,4052,22171
5483,2019,7.0,Valle Isarco,Residence,3444,21111
5484,2019,7.0,Valle Isarco,Agricaltural Lodging,8742,64262
5485,2019,7.0,Val Pusteria,1-2 Star Hotel,33830,163946
5486,2019,7.0,Val Pusteria,3 Star Hotel,94436,431106
5487,2019,7.0,Val Pusteria,4-5 Star Hotel,58376,296884
5488,2019,7.0,Val Pusteria,Other,18342,38463
5489,2019,7.0,Val Pusteria,Campings,25365,112223
5490,2019,7.0,Val Pusteria,Private Lodging,21942,145838
5491,2019,7.0,Val Pusteria,Private Lodging,1823,6516
5492,2019,7.0,Val Pusteria,Residence,25049,165362
5493,2019,7.0,Val Pusteria,Agricaltural Lodging,20656,160209
5494,2019,7.0,Salto-Sciliar,1-2 Star Hotel,9289,39829
5495,2019,7.0,Salto-Sciliar,3 Star Hotel,52019,250163
5496,2019,7.0,Salto-Sciliar,4-5 Star Hotel,46435,244762
5497,2019,7.0,Salto-Sciliar,Other,2446,11297
5498,2019,7.0,Salto-Sciliar,Campings,4966,22253
5499,2019,7.0,Salto-Sciliar,Private Lodging,14693,102355
5500,2019,7.0,Salto-Sciliar,Private Lodging,25,179
5501,2019,7.0,Salto-Sciliar,Residence,12726,76632
5502,2019,7.0,Salto-Sciliar,Agricaltural Lodging,9769,76343
5503,2019,7.0,Val Venosta,1-2 Star Hotel,8749,26044
5504,2019,7.0,Val Venosta,3 Star Hotel,30115,110114
5505,2019,7.0,Val Venosta,4-5 Star Hotel,12708,58463
5506,2019,7.0,Val Venosta,Other,6136,8928
5507,2019,7.0,Val Venosta,Campings,12436,57417
5508,2019,7.0,Val Venosta,Private Lodging,2980,16162
5509,2019,7.0,Val Venosta,Private Lodging,29,195
5510,2019,7.0,Val Venosta,Residence,6889,42991
5511,2019,7.0,Val Venosta,Agricaltural Lodging,4836,32989
5512,2019,7.0,Alta Valle Isarco,1-2 Star Hotel,7881,19030
5513,2019,7.0,Alta Valle Isarco,3 Star Hotel,21647,54709
5514,2019,7.0,Alta Valle Isarco,4-5 Star Hotel,14346,67785
5515,2019,7.0,Alta Valle Isarco,Other,1762,8853
5516,2019,7.0,Alta Valle Isarco,Campings,2049,4808
5517,2019,7.0,Alta Valle Isarco,Private Lodging,1043,5873
5518,2019,7.0,Alta Valle Isarco,Residence,1366,8613
5519,2019,7.0,Alta Valle Isarco,Agricaltural Lodging,2172,11250
5520,2019,7.0,Oltradige-Bassa Ates.,1-2 Star Hotel,6749,26003
5521,2019,7.0,Oltradige-Bassa Ates.,3 Star Hotel,32925,119815
5522,2019,7.0,Oltradige-Bassa Ates.,4-5 Star Hotel,12420,62827
5523,2019,7.0,Oltradige-Bassa Ates.,Other,907,3233
5524,2019,7.0,Oltradige-Bassa Ates.,Campings,10011,38485
5525,2019,7.0,Oltradige-Bassa Ates.,Private Lodging,3062,20272
5526,2019,7.0,Oltradige-Bassa Ates.,Residence,1878,15576
5527,2019,7.0,Oltradige-Bassa Ates.,Agricaltural Lodging,8297,66439
5528,2019,8.0,Bolzano,1-2 Star Hotel,2767,7414
5529,2019,8.0,Bolzano,3 Star Hotel,12122,22816
5530,2019,8.0,Bolzano,4-5 Star Hotel,15311,29598
5531,2019,8.0,Bolzano,Other,1639,2557
5532,2019,8.0,Bolzano,Campings,1844,7111
5533,2019,8.0,Bolzano,Private Lodging,5080,11689
5534,2019,8.0,Bolzano,Residence,22,601
5535,2019,8.0,Bolzano,Agricaltural Lodging,547,2139
5536,2019,8.0,Burgraviato,1-2 Star Hotel,16867,68992
5537,2019,8.0,Burgraviato,3 Star Hotel,78434,363106
5538,2019,8.0,Burgraviato,4-5 Star Hotel,64954,345424
5539,2019,8.0,Burgraviato,Other,6690,16012
5540,2019,8.0,Burgraviato,Campings,19294,91506
5541,2019,8.0,Burgraviato,Private Lodging,14055,73619
5542,2019,8.0,Burgraviato,Private Lodging,208,1073
5543,2019,8.0,Burgraviato,Residence,19390,131789
5544,2019,8.0,Burgraviato,Agricaltural Lodging,14135,104958
5545,2019,8.0,Valle Isarco,1-2 Star Hotel,11703,63024
5546,2019,8.0,Valle Isarco,3 Star Hotel,42077,179028
5547,2019,8.0,Valle Isarco,4-5 Star Hotel,22844,107518
5548,2019,8.0,Valle Isarco,Other,8098,22355
5549,2019,8.0,Valle Isarco,Campings,5262,10434
5550,2019,8.0,Valle Isarco,Private Lodging,4663,27473
5551,2019,8.0,Valle Isarco,Residence,4054,28034
5552,2019,8.0,Valle Isarco,Agricaltural Lodging,10377,77421
5553,2019,8.0,Val Pusteria,1-2 Star Hotel,38843,198343
5554,2019,8.0,Val Pusteria,3 Star Hotel,106049,527441
5555,2019,8.0,Val Pusteria,4-5 Star Hotel,66336,357162
5556,2019,8.0,Val Pusteria,Other,18530,40279
5557,2019,8.0,Val Pusteria,Campings,29536,146313
5558,2019,8.0,Val Pusteria,Private Lodging,27136,204843
5559,2019,8.0,Val Pusteria,Private Lodging,2551,12060
5560,2019,8.0,Val Pusteria,Residence,28265,212859
5561,2019,8.0,Val Pusteria,Agricaltural Lodging,23805,196103
5562,2019,8.0,Salto-Sciliar,1-2 Star Hotel,10943,54076
5563,2019,8.0,Salto-Sciliar,3 Star Hotel,60708,311526
5564,2019,8.0,Salto-Sciliar,4-5 Star Hotel,52047,289591
5565,2019,8.0,Salto-Sciliar,Other,2760,10894
5566,2019,8.0,Salto-Sciliar,Campings,5364,25010
5567,2019,8.0,Salto-Sciliar,Private Lodging,17350,134311
5568,2019,8.0,Salto-Sciliar,Private Lodging,22,197
5569,2019,8.0,Salto-Sciliar,Residence,13614,92173
5570,2019,8.0,Salto-Sciliar,Agricaltural Lodging,10948,88805
5571,2019,8.0,Val Venosta,1-2 Star Hotel,10239,34463
5572,2019,8.0,Val Venosta,3 Star Hotel,35242,136728
5573,2019,8.0,Val Venosta,4-5 Star Hotel,15584,73519
5574,2019,8.0,Val Venosta,Other,6291,9633
5575,2019,8.0,Val Venosta,Campings,13301,68645
5576,2019,8.0,Val Venosta,Private Lodging,3536,22482
5577,2019,8.0,Val Venosta,Private Lodging,46,307
5578,2019,8.0,Val Venosta,Residence,8219,55413
5579,2019,8.0,Val Venosta,Agricaltural Lodging,5696,39439
5580,2019,8.0,Alta Valle Isarco,1-2 Star Hotel,8441,23396
5581,2019,8.0,Alta Valle Isarco,3 Star Hotel,23324,69761
5582,2019,8.0,Alta Valle Isarco,4-5 Star Hotel,15526,79433
5583,2019,8.0,Alta Valle Isarco,Other,1985,12971
5584,2019,8.0,Alta Valle Isarco,Campings,2613,7157
5585,2019,8.0,Alta Valle Isarco,Private Lodging,1330,7902
5586,2019,8.0,Alta Valle Isarco,Residence,1826,12876
5587,2019,8.0,Alta Valle Isarco,Agricaltural Lodging,2448,16890
5588,2019,8.0,Oltradige-Bassa Ates.,1-2 Star Hotel,8491,33935
5589,2019,8.0,Oltradige-Bassa Ates.,3 Star Hotel,37133,141272
5590,2019,8.0,Oltradige-Bassa Ates.,4-5 Star Hotel,13757,69543
5591,2019,8.0,Oltradige-Bassa Ates.,Other,658,2116
5592,2019,8.0,Oltradige-Bassa Ates.,Campings,11206,44855
5593,2019,8.0,Oltradige-Bassa Ates.,Private Lodging,3895,23465
5594,2019,8.0,Oltradige-Bassa Ates.,Residence,2301,17351
5595,2019,8.0,Oltradige-Bassa Ates.,Agricaltural Lodging,10293,77174
5596,2019,9.0,Bolzano,1-2 Star Hotel,2662,7685
5597,2019,9.0,Bolzano,3 Star Hotel,11400,20831
5598,2019,9.0,Bolzano,4-5 Star Hotel,15173,25478
5599,2019,9.0,Bolzano,Other,1282,2351
5600,2019,9.0,Bolzano,Campings,1186,5078
5601,2019,9.0,Bolzano,Private Lodging,4091,10231
5602,2019,9.0,Bolzano,Residence,13,533
5603,2019,9.0,Bolzano,Agricaltural Lodging,474,2172
5604,2019,9.0,Burgraviato,1-2 Star Hotel,14243,63323
5605,2019,9.0,Burgraviato,3 Star Hotel,69359,331263
5606,2019,9.0,Burgraviato,4-5 Star Hotel,59410,295489
5607,2019,9.0,Burgraviato,Other,3807,8731
5608,2019,9.0,Burgraviato,Campings,14970,73489
5609,2019,9.0,Burgraviato,Private Lodging,11225,58071
5610,2019,9.0,Burgraviato,Private Lodging,178,896
5611,2019,9.0,Burgraviato,Residence,15685,96468
5612,2019,9.0,Burgraviato,Agricaltural Lodging,10739,73689
5613,2019,9.0,Valle Isarco,1-2 Star Hotel,8592,33750
5614,2019,9.0,Valle Isarco,3 Star Hotel,33089,128242
5615,2019,9.0,Valle Isarco,4-5 Star Hotel,21139,85741
5616,2019,9.0,Valle Isarco,Other,4686,9310
5617,2019,9.0,Valle Isarco,Campings,3355,6600
5618,2019,9.0,Valle Isarco,Private Lodging,3001,13893
5619,2019,9.0,Valle Isarco,Residence,2994,16179
5620,2019,9.0,Valle Isarco,Agricaltural Lodging,6679,39034
5621,2019,9.0,Val Pusteria,1-2 Star Hotel,18900,70809
5622,2019,9.0,Val Pusteria,3 Star Hotel,71756,277049
5623,2019,9.0,Val Pusteria,4-5 Star Hotel,50061,218252
5624,2019,9.0,Val Pusteria,Other,10741,16550
5625,2019,9.0,Val Pusteria,Campings,15573,58012
5626,2019,9.0,Val Pusteria,Private Lodging,9211,54826
5627,2019,9.0,Val Pusteria,Private Lodging,851,2199
5628,2019,9.0,Val Pusteria,Residence,13389,73724
5629,2019,9.0,Val Pusteria,Agricaltural Lodging,11778,79214
5630,2019,9.0,Salto-Sciliar,1-2 Star Hotel,6201,24655
5631,2019,9.0,Salto-Sciliar,3 Star Hotel,41155,178868
5632,2019,9.0,Salto-Sciliar,4-5 Star Hotel,41208,187874
5633,2019,9.0,Salto-Sciliar,Other,1735,4725
5634,2019,9.0,Salto-Sciliar,Campings,4056,17043
5635,2019,9.0,Salto-Sciliar,Private Lodging,7195,44737
5636,2019,9.0,Salto-Sciliar,Private Lodging,19,146
5637,2019,9.0,Salto-Sciliar,Residence,6783,38071
5638,2019,9.0,Salto-Sciliar,Agricaltural Lodging,6038,39983
5639,2019,9.0,Val Venosta,1-2 Star Hotel,6586,19863
5640,2019,9.0,Val Venosta,3 Star Hotel,27246,95675
5641,2019,9.0,Val Venosta,4-5 Star Hotel,11330,47786
5642,2019,9.0,Val Venosta,Other,2951,5784
5643,2019,9.0,Val Venosta,Campings,10120,39072
5644,2019,9.0,Val Venosta,Private Lodging,2006,10195
5645,2019,9.0,Val Venosta,Private Lodging,5,34
5646,2019,9.0,Val Venosta,Residence,4602,23752
5647,2019,9.0,Val Venosta,Agricaltural Lodging,3531,20547
5648,2019,9.0,Alta Valle Isarco,1-2 Star Hotel,5049,10424
5649,2019,9.0,Alta Valle Isarco,3 Star Hotel,19009,43600
5650,2019,9.0,Alta Valle Isarco,4-5 Star Hotel,13560,54057
5651,2019,9.0,Alta Valle Isarco,Other,497,2236
5652,2019,9.0,Alta Valle Isarco,Campings,883,1625
5653,2019,9.0,Alta Valle Isarco,Private Lodging,477,2753
5654,2019,9.0,Alta Valle Isarco,Residence,1202,6148
5655,2019,9.0,Alta Valle Isarco,Agricaltural Lodging,1250,5235
5656,2019,9.0,Oltradige-Bassa Ates.,1-2 Star Hotel,7047,24666
5657,2019,9.0,Oltradige-Bassa Ates.,3 Star Hotel,34790,119959
5658,2019,9.0,Oltradige-Bassa Ates.,4-5 Star Hotel,12763,58731
5659,2019,9.0,Oltradige-Bassa Ates.,Other,447,1203
5660,2019,9.0,Oltradige-Bassa Ates.,Campings,8714,37671
5661,2019,9.0,Oltradige-Bassa Ates.,Private Lodging,3154,17932
5662,2019,9.0,Oltradige-Bassa Ates.,Residence,1874,13358
5663,2019,9.0,Oltradige-Bassa Ates.,Agricaltural Lodging,7943,53347
5664,2019,10.0,Bolzano,1-2 Star Hotel,2184,7723
5665,2019,10.0,Bolzano,3 Star Hotel,9698,19074
5666,2019,10.0,Bolzano,4-5 Star Hotel,12641,23026
5667,2019,10.0,Bolzano,Other,868,1912
5668,2019,10.0,Bolzano,Campings,1357,5101
5669,2019,10.0,Bolzano,Private Lodging,3810,9647
5670,2019,10.0,Bolzano,Residence,13,548
5671,2019,10.0,Bolzano,Agricaltural Lodging,472,2153
5672,2019,10.0,Burgraviato,1-2 Star Hotel,9813,44095
5673,2019,10.0,Burgraviato,3 Star Hotel,59309,280260
5674,2019,10.0,Burgraviato,4-5 Star Hotel,65781,315626
5675,2019,10.0,Burgraviato,Other,1908,5417
5676,2019,10.0,Burgraviato,Campings,12490,62690
5677,2019,10.0,Burgraviato,Private Lodging,8892,45895
5678,2019,10.0,Burgraviato,Private Lodging,131,649
5679,2019,10.0,Burgraviato,Residence,14359,86452
5680,2019,10.0,Burgraviato,Agricaltural Lodging,9755,65120
5681,2019,10.0,Valle Isarco,1-2 Star Hotel,6645,22256
5682,2019,10.0,Valle Isarco,3 Star Hotel,30055,103059
5683,2019,10.0,Valle Isarco,4-5 Star Hotel,22384,81412
5684,2019,10.0,Valle Isarco,Other,2478,5550
5685,2019,10.0,Valle Isarco,Campings,1791,3903
5686,2019,10.0,Valle Isarco,Private Lodging,2412,10006
5687,2019,10.0,Valle Isarco,Residence,3148,14322
5688,2019,10.0,Valle Isarco,Agricaltural Lodging,6354,34033
5689,2019,10.0,Val Pusteria,1-2 Star Hotel,7520,22505
5690,2019,10.0,Val Pusteria,3 Star Hotel,33613,105657
5691,2019,10.0,Val Pusteria,4-5 Star Hotel,35963,140881
5692,2019,10.0,Val Pusteria,Other,1823,4204
5693,2019,10.0,Val Pusteria,Campings,8725,30013
5694,2019,10.0,Val Pusteria,Private Lodging,4135,17119
5695,2019,10.0,Val Pusteria,Private Lodging,215,482
5696,2019,10.0,Val Pusteria,Residence,6485,27080
5697,2019,10.0,Val Pusteria,Agricaltural Lodging,8351,41127
5698,2019,10.0,Salto-Sciliar,1-2 Star Hotel,3447,12676
5699,2019,10.0,Salto-Sciliar,3 Star Hotel,25341,95500
5700,2019,10.0,Salto-Sciliar,4-5 Star Hotel,28376,112934
5701,2019,10.0,Salto-Sciliar,Other,1192,3147
5702,2019,10.0,Salto-Sciliar,Campings,2881,12168
5703,2019,10.0,Salto-Sciliar,Private Lodging,4578,22878
5704,2019,10.0,Salto-Sciliar,Private Lodging,10,83
5705,2019,10.0,Salto-Sciliar,Residence,3964,19212
5706,2019,10.0,Salto-Sciliar,Agricaltural Lodging,5841,33874
5707,2019,10.0,Val Venosta,1-2 Star Hotel,3248,10858
5708,2019,10.0,Val Venosta,3 Star Hotel,19257,70620
5709,2019,10.0,Val Venosta,4-5 Star Hotel,10059,41083
5710,2019,10.0,Val Venosta,Other,618,2257
5711,2019,10.0,Val Venosta,Campings,5769,24058
5712,2019,10.0,Val Venosta,Private Lodging,1120,6067
5713,2019,10.0,Val Venosta,Residence,3982,18712
5714,2019,10.0,Val Venosta,Agricaltural Lodging,2748,14465
5715,2019,10.0,Alta Valle Isarco,1-2 Star Hotel,3023,6155
5716,2019,10.0,Alta Valle Isarco,3 Star Hotel,11631,27863
5717,2019,10.0,Alta Valle Isarco,4-5 Star Hotel,14630,56388
5718,2019,10.0,Alta Valle Isarco,Other,0,0
5719,2019,10.0,Alta Valle Isarco,Campings,405,506
5720,2019,10.0,Alta Valle Isarco,Private Lodging,178,1482
5721,2019,10.0,Alta Valle Isarco,Residence,777,4290
5722,2019,10.0,Alta Valle Isarco,Agricaltural Lodging,918,3241
5723,2019,10.0,Oltradige-Bassa Ates.,1-2 Star Hotel,5342,17257
5724,2019,10.0,Oltradige-Bassa Ates.,3 Star Hotel,28342,94708
5725,2019,10.0,Oltradige-Bassa Ates.,4-5 Star Hotel,13081,55220
5726,2019,10.0,Oltradige-Bassa Ates.,Other,285,872
5727,2019,10.0,Oltradige-Bassa Ates.,Campings,5353,24130
5728,2019,10.0,Oltradige-Bassa Ates.,Private Lodging,2318,13359
5729,2019,10.0,Oltradige-Bassa Ates.,Residence,1537,10445
5730,2019,10.0,Oltradige-Bassa Ates.,Agricaltural Lodging,6782,41204
5731,2019,11.0,Bolzano,1-2 Star Hotel,1430,5681
5732,2019,11.0,Bolzano,3 Star Hotel,6570,11191
5733,2019,11.0,Bolzano,4-5 Star Hotel,10359,17999
5734,2019,11.0,Bolzano,Other,1086,1647
5735,2019,11.0,Bolzano,Campings,109,327
5736,2019,11.0,Bolzano,Private Lodging,2765,6579
5737,2019,11.0,Bolzano,Residence,10,473
5738,2019,11.0,Bolzano,Agricaltural Lodging,180,824
5739,2019,11.0,Burgraviato,1-2 Star Hotel,2495,6898
5740,2019,11.0,Burgraviato,3 Star Hotel,16016,40628
5741,2019,11.0,Burgraviato,4-5 Star Hotel,30660,101482
5742,2019,11.0,Burgraviato,Other,1064,3133
5743,2019,11.0,Burgraviato,Campings,682,2916
5744,2019,11.0,Burgraviato,Private Lodging,3426,8874
5745,2019,11.0,Burgraviato,Private Lodging,40,87
5746,2019,11.0,Burgraviato,Residence,4207,13340
5747,2019,11.0,Burgraviato,Agricaltural Lodging,1476,7011
5748,2019,11.0,Valle Isarco,1-2 Star Hotel,1813,4807
5749,2019,11.0,Valle Isarco,3 Star Hotel,7888,17619
5750,2019,11.0,Valle Isarco,4-5 Star Hotel,8600,20203
5751,2019,11.0,Valle Isarco,Other,1479,3053
5752,2019,11.0,Valle Isarco,Campings,97,172
5753,2019,11.0,Valle Isarco,Private Lodging,883,2296
5754,2019,11.0,Valle Isarco,Residence,1309,5115
5755,2019,11.0,Valle Isarco,Agricaltural Lodging,1569,5017
5756,2019,11.0,Val Pusteria,1-2 Star Hotel,3107,7856
5757,2019,11.0,Val Pusteria,3 Star Hotel,9738,18121
5758,2019,11.0,Val Pusteria,4-5 Star Hotel,15182,41287
5759,2019,11.0,Val Pusteria,Other,504,1083
5760,2019,11.0,Val Pusteria,Campings,2364,5793
5761,2019,11.0,Val Pusteria,Private Lodging,1945,6571
5762,2019,11.0,Val Pusteria,Private Lodging,192,374
5763,2019,11.0,Val Pusteria,Residence,2288,6618
5764,2019,11.0,Val Pusteria,Agricaltural Lodging,2962,9934
5765,2019,11.0,Salto-Sciliar,1-2 Star Hotel,881,2405
5766,2019,11.0,Salto-Sciliar,3 Star Hotel,3812,9435
5767,2019,11.0,Salto-Sciliar,4-5 Star Hotel,9708,30057
5768,2019,11.0,Salto-Sciliar,Other,803,1331
5769,2019,11.0,Salto-Sciliar,Campings,24,128
5770,2019,11.0,Salto-Sciliar,Private Lodging,805,3014
5771,2019,11.0,Salto-Sciliar,Private Lodging,0,8
5772,2019,11.0,Salto-Sciliar,Residence,664,3010
5773,2019,11.0,Salto-Sciliar,Agricaltural Lodging,931,3459
5774,2019,11.0,Val Venosta,1-2 Star Hotel,839,2351
5775,2019,11.0,Val Venosta,3 Star Hotel,6075,19138
5776,2019,11.0,Val Venosta,4-5 Star Hotel,4203,13241
5777,2019,11.0,Val Venosta,Other,89,209
5778,2019,11.0,Val Venosta,Campings,95,492
5779,2019,11.0,Val Venosta,Private Lodging,360,1549
5780,2019,11.0,Val Venosta,Residence,1752,8124
5781,2019,11.0,Val Venosta,Agricaltural Lodging,386,1567
5782,2019,11.0,Alta Valle Isarco,1-2 Star Hotel,1253,3185
5783,2019,11.0,Alta Valle Isarco,3 Star Hotel,5599,10261
5784,2019,11.0,Alta Valle Isarco,4-5 Star Hotel,7629,22776
5785,2019,11.0,Alta Valle Isarco,Other,42,46
5786,2019,11.0,Alta Valle Isarco,Campings,12,12
5787,2019,11.0,Alta Valle Isarco,Private Lodging,135,1094
5788,2019,11.0,Alta Valle Isarco,Residence,222,1957
5789,2019,11.0,Alta Valle Isarco,Agricaltural Lodging,424,1367
5790,2019,11.0,Oltradige-Bassa Ates.,1-2 Star Hotel,1699,5158
5791,2019,11.0,Oltradige-Bassa Ates.,3 Star Hotel,11134,22643
5792,2019,11.0,Oltradige-Bassa Ates.,4-5 Star Hotel,3462,11495
5793,2019,11.0,Oltradige-Bassa Ates.,Other,100,357
5794,2019,11.0,Oltradige-Bassa Ates.,Campings,70,423
5795,2019,11.0,Oltradige-Bassa Ates.,Private Lodging,508,4064
5796,2019,11.0,Oltradige-Bassa Ates.,Residence,651,4968
5797,2019,11.0,Oltradige-Bassa Ates.,Agricaltural Lodging,1108,5683
5798,2019,12.0,Bolzano,1-2 Star Hotel,1994,7156
5799,2019,12.0,Bolzano,3 Star Hotel,10464,19955
5800,2019,12.0,Bolzano,4-5 Star Hotel,15423,26713
5801,2019,12.0,Bolzano,Other,800,1584
5802,2019,12.0,Bolzano,Private Lodging,5161,11863
5803,2019,12.0,Bolzano,Residence,16,496
5804,2019,12.0,Bolzano,Agricaltural Lodging,228,1009
5805,2019,12.0,Burgraviato,1-2 Star Hotel,5395,12772
5806,2019,12.0,Burgraviato,3 Star Hotel,26440,65338
5807,2019,12.0,Burgraviato,4-5 Star Hotel,29882,104263
5808,2019,12.0,Burgraviato,Other,2129,7659
5809,2019,12.0,Burgraviato,Campings,296,834
5810,2019,12.0,Burgraviato,Private Lodging,7363,20490
5811,2019,12.0,Burgraviato,Private Lodging,36,104
5812,2019,12.0,Burgraviato,Residence,9092,28657
5813,2019,12.0,Burgraviato,Agricaltural Lodging,5178,19806
5814,2019,12.0,Valle Isarco,1-2 Star Hotel,5898,20065
5815,2019,12.0,Valle Isarco,3 Star Hotel,23195,71132
5816,2019,12.0,Valle Isarco,4-5 Star Hotel,17240,56447
5817,2019,12.0,Valle Isarco,Other,2292,5976
5818,2019,12.0,Valle Isarco,Campings,223,462
5819,2019,12.0,Valle Isarco,Private Lodging,2859,9869
5820,2019,12.0,Valle Isarco,Residence,3167,12176
5821,2019,12.0,Valle Isarco,Agricaltural Lodging,5989,23052
5822,2019,12.0,Val Pusteria,1-2 Star Hotel,23634,88900
5823,2019,12.0,Val Pusteria,3 Star Hotel,76151,281576
5824,2019,12.0,Val Pusteria,4-5 Star Hotel,54257,215790
5825,2019,12.0,Val Pusteria,Other,2467,8248
5826,2019,12.0,Val Pusteria,Campings,9358,40590
5827,2019,12.0,Val Pusteria,Private Lodging,20996,93876
5828,2019,12.0,Val Pusteria,Private Lodging,787,3130
5829,2019,12.0,Val Pusteria,Residence,25999,115432
5830,2019,12.0,Val Pusteria,Agricaltural Lodging,18193,78869
5831,2019,12.0,Salto-Sciliar,1-2 Star Hotel,6646,22809
5832,2019,12.0,Salto-Sciliar,3 Star Hotel,39888,150881
5833,2019,12.0,Salto-Sciliar,4-5 Star Hotel,41373,173579
5834,2019,12.0,Salto-Sciliar,Other,972,2828
5835,2019,12.0,Salto-Sciliar,Campings,925,4218
5836,2019,12.0,Salto-Sciliar,Private Lodging,12800,61216
5837,2019,12.0,Salto-Sciliar,Private Lodging,12,52
5838,2019,12.0,Salto-Sciliar,Residence,10666,46447
5839,2019,12.0,Salto-Sciliar,Agricaltural Lodging,6298,26418
5840,2019,12.0,Val Venosta,1-2 Star Hotel,3052,11238
5841,2019,12.0,Val Venosta,3 Star Hotel,12752,50660
5842,2019,12.0,Val Venosta,4-5 Star Hotel,7034,28355
5843,2019,12.0,Val Venosta,Other,153,367
5844,2019,12.0,Val Venosta,Campings,717,3001
5845,2019,12.0,Val Venosta,Private Lodging,1853,8456
5846,2019,12.0,Val Venosta,Private Lodging,8,36
5847,2019,12.0,Val Venosta,Residence,4958,25472
5848,2019,12.0,Val Venosta,Agricaltural Lodging,2244,9659
5849,2019,12.0,Alta Valle Isarco,1-2 Star Hotel,4558,11822
5850,2019,12.0,Alta Valle Isarco,3 Star Hotel,14948,40801
5851,2019,12.0,Alta Valle Isarco,4-5 Star Hotel,14132,50024
5852,2019,12.0,Alta Valle Isarco,Other,1272,5492
